,x,y,w,h,conf,r
47,619.3,2230.6,23.3,22.4,0.866,22.85
48,7659.0,6193.9,43.9,42.2,0.866,43.05
49,32309.7,30949.0,23.9,22.9,0.865,23.4
50,30792.5,27136.9,22.9,23.1,0.864,23.0
51,29277.9,26825.6,32.0,31.2,0.864,31.6
52,31394.8,29655.1,39.8,35.6,0.864,37.7
53,32232.7,31023.7,24.2,23.6,0.864,23.9
54,28813.3,26390.4,34.8,33.4,0.864,34.099999999999994
55,33531.3,29617.7,23.7,22.6,0.864,23.15
56,4467.3,4266.9,56.4,54.0,0.863,55.2
57,28929.8,27360.5,43.2,42.8,0.863,43.0
58,5341.2,4571.8,56.6,58.7,0.863,57.650000000000006
59,21507.6,18454.6,46.7,46.2,0.863,46.45
60,30525.6,28472.4,49.1,48.2,0.863,48.650000000000006
61,28325.4,26307.3,48.9,49.3,0.862,49.099999999999994
62,29234.6,25665.1,41.2,42.0,0.862,41.6
63,6854.9,7500.7,116.4,107.7,0.862,112.05000000000001
64,28713.8,26709.0,56.1,59.1,0.862,57.6
65,2373.7,2284.0,42.2,41.8,0.861,42.0
66,31408.3,29289.3,29.6,28.4,0.861,29.0
67,1374.5,2460.2,36.9,36.2,0.86,36.55
68,8393.3,6523.0,26.8,26.9,0.86,26.85
69,32214.8,30369.8,14.1,13.2,0.86,13.649999999999999
70,7533.4,6419.3,195.1,181.1,0.86,188.1
71,1010.8,827.4,33.5,32.3,0.859,32.9
72,7465.8,6670.1,12.1,11.6,0.859,11.85
73,29113.9,27310.8,50.0,49.7,0.859,49.85
74,2993.6,1298.0,46.0,47.0,0.859,46.5
75,30336.4,26772.2,39.9,38.0,0.859,38.95
76,1788.8,3031.8,43.5,42.3,0.859,42.9
77,7587.5,6689.5,35.3,32.7,0.859,34.0
78,32856.0,29814.1,17.7,16.4,0.859,17.049999999999997
79,31899.0,30099.7,36.0,36.7,0.858,36.35
80,28778.6,26939.1,22.0,21.0,0.858,21.5
81,29956.1,26244.0,27.0,25.5,0.858,26.25
82,29913.0,26307.3,43.7,41.9,0.858,42.8
83,4617.4,3304.7,15.1,14.5,0.858,14.8
84,29474.1,27541.1,34.1,33.5,0.857,33.8
85,5028.1,4756.4,37.7,37.9,0.857,37.8
86,6303.5,5839.7,51.6,50.1,0.857,50.85
87,31457.7,30179.4,21.6,21.5,0.857,21.55
88,32093.2,29344.1,26.4,25.6,0.857,26.0
89,29895.1,26044.2,23.2,22.3,0.857,22.75
90,32723.8,29667.0,30.9,31.1,0.856,31.0
91,28531.5,27326.5,17.6,17.3,0.856,17.450000000000003
92,33691.7,29757.7,62.8,62.9,0.856,62.849999999999994
93,28577.8,26118.5,41.0,40.3,0.856,40.65
94,3993.8,4858.9,16.7,15.6,0.856,16.15
95,4881.8,3456.7,25.4,24.7,0.856,25.049999999999997
96,3621.7,3748.1,29.3,29.2,0.855,29.25
97,29183.8,26652.8,20.4,20.2,0.855,20.299999999999997
98,29510.6,26267.1,31.0,28.7,0.855,29.85
99,29647.7,26610.0,210.5,210.2,0.855,210.35
100,31177.1,28821.5,44.6,46.3,0.855,45.45
101,29883.4,26689.3,28.1,26.4,0.854,27.25
102,1875.5,2889.1,14.9,14.2,0.854,14.55
103,30716.8,28762.3,21.4,21.3,0.854,21.35
104,1717.5,504.1,23.4,22.7,0.854,23.049999999999997
105,6350.1,5397.3,35.3,33.8,0.854,34.55
106,28335.3,26370.6,29.5,28.6,0.853,29.05
107,30839.1,29079.1,93.9,95.2,0.852,94.55000000000001
108,7189.6,6026.5,49.8,50.0,0.852,49.9
109,32101.5,29497.7,31.0,31.0,0.852,31.0
110,28231.6,26033.7,62.4,62.3,0.852,62.349999999999994
111,28904.1,26475.2,26.9,27.4,0.852,27.15
112,27917.1,26735.3,27.6,26.4,0.852,27.0
113,32717.1,29556.7,20.6,18.8,0.852,19.700000000000003
114,33071.2,28983.5,177.3,171.8,0.851,174.55
115,29066.3,26373.2,26.4,26.3,0.851,26.35
116,31081.6,29092.4,77.0,76.1,0.851,76.55
117,7969.8,6404.1,31.3,30.5,0.851,30.9
118,31977.5,27966.0,11.8,11.5,0.851,11.65
119,30455.6,28468.4,23.0,21.6,0.851,22.3
120,4680.7,5345.3,17.0,15.9,0.851,16.45
121,31599.9,29479.9,18.1,17.1,0.851,17.6
122,33490.6,29557.1,37.8,35.7,0.85,36.75
123,4027.6,3870.8,20.5,21.5,0.85,21.0
124,33358.6,29170.0,31.8,32.3,0.85,32.05
125,31950.5,28250.1,49.7,50.2,0.85,49.95
126,31760.6,28609.4,36.5,34.9,0.85,35.7
127,31086.8,28748.0,31.1,31.7,0.849,31.4
128,31223.2,27760.6,19.6,19.8,0.849,19.700000000000003
129,1527.8,750.8,36.5,35.2,0.849,35.85
130,21440.9,18399.4,33.9,34.3,0.849,34.099999999999994
131,30329.0,29429.3,21.6,20.2,0.849,20.9
132,29028.1,25804.1,21.1,20.7,0.849,20.9
133,32207.0,31184.0,18.1,17.5,0.848,17.8
134,28315.5,27182.6,19.2,19.2,0.848,19.2
135,28922.4,25891.7,19.7,19.3,0.848,19.5
136,29183.7,27098.8,187.2,174.5,0.848,180.85
137,32099.9,29154.0,48.7,48.3,0.848,48.5
138,29779.2,27443.2,24.2,22.4,0.848,23.299999999999997
139,30580.1,29180.5,30.0,29.0,0.848,29.5
140,7020.6,4964.5,11.3,10.6,0.848,10.95
141,5917.0,4272.2,41.3,45.9,0.847,43.599999999999994
142,31243.8,29674.4,25.4,25.8,0.847,25.6
143,2808.9,2029.5,51.4,47.8,0.847,49.599999999999994
144,30676.3,27016.8,15.5,15.0,0.847,15.25
145,27981.1,26642.4,40.4,39.2,0.847,39.8
146,27948.9,26663.6,31.2,29.5,0.847,30.35
147,31616.0,30436.2,27.8,26.8,0.847,27.3
148,32739.6,29750.6,40.5,43.5,0.847,42.0
149,3424.2,4269.3,15.8,14.9,0.847,15.350000000000001
150,28965.2,25956.4,18.2,17.8,0.847,18.0
151,31885.1,29618.7,15.1,14.9,0.847,15.0
152,31918.7,29325.7,26.7,26.7,0.847,26.7
153,1105.2,718.0,25.2,25.5,0.847,25.35
154,32623.0,28999.4,189.3,181.3,0.847,185.3
155,32091.2,30544.7,37.1,37.9,0.847,37.5
156,32118.7,30847.8,18.1,17.2,0.847,17.65
157,31182.6,29999.5,37.4,37.0,0.846,37.2
158,30089.3,26555.6,25.7,24.9,0.846,25.299999999999997
159,5314.9,5531.1,39.2,36.9,0.846,38.05
160,7146.9,6844.4,23.4,22.1,0.846,22.75
161,29799.0,26840.2,26.0,24.8,0.846,25.4
162,3234.0,3791.2,32.7,33.3,0.846,33.0
163,33426.3,30513.2,23.2,21.7,0.846,22.45
164,3974.4,3310.1,18.3,17.7,0.846,18.0
165,32834.6,29431.9,27.1,24.7,0.846,25.9
166,30108.2,27577.5,25.0,24.6,0.846,24.8
167,21484.3,20304.5,31.8,30.1,0.846,30.950000000000003
168,29284.3,26793.7,31.4,30.7,0.846,31.049999999999997
169,21444.2,18717.1,39.1,38.7,0.845,38.900000000000006
170,5955.8,5780.3,18.9,18.4,0.845,18.65
171,33309.6,29125.7,40.4,41.8,0.845,41.099999999999994
172,31594.2,28166.1,40.7,41.0,0.845,40.85
173,4067.1,3930.8,52.0,50.3,0.845,51.15
174,29086.9,27099.4,18.7,18.2,0.845,18.45
175,31661.8,29496.2,14.8,14.2,0.845,14.5
176,32493.9,30802.6,35.1,33.0,0.845,34.05
177,1617.3,1741.7,55.1,57.4,0.845,56.25
178,5220.6,4021.0,26.6,25.6,0.845,26.1
179,30395.1,28838.3,87.3,86.3,0.845,86.8
180,28492.4,26521.9,20.8,20.7,0.844,20.75
181,30319.9,29067.4,32.2,31.1,0.844,31.650000000000002
182,28928.6,26471.9,27.3,28.5,0.844,27.9
183,1464.8,721.2,12.5,11.7,0.844,12.1
184,33670.8,30067.8,13.5,13.1,0.844,13.3
185,32380.7,30377.2,25.0,24.9,0.843,24.95
186,3090.9,1607.0,28.5,27.2,0.843,27.85
187,716.2,1421.5,20.6,21.3,0.843,20.950000000000003
188,7297.4,5530.5,23.8,23.3,0.843,23.55
189,5537.5,5807.7,16.8,16.4,0.843,16.6
190,32614.9,29903.5,37.7,36.8,0.843,37.25
191,32913.8,29958.3,14.0,12.8,0.843,13.4
192,33014.6,28883.3,11.6,10.9,0.843,11.25
193,1249.6,1727.0,16.1,16.0,0.843,16.05
194,2408.9,3244.6,26.4,24.8,0.843,25.6
195,28643.7,26226.4,33.9,33.4,0.843,33.65
196,67.6,1800.5,32.3,31.0,0.843,31.65
197,29307.5,26633.3,28.9,27.7,0.843,28.299999999999997
198,4881.8,3698.0,34.5,33.7,0.843,34.1
199,4417.5,3494.1,27.4,26.0,0.843,26.7
200,1743.1,2021.6,20.9,20.8,0.842,20.85
201,30341.8,28737.2,30.8,30.4,0.842,30.6
202,4444.7,4220.4,30.1,28.3,0.842,29.200000000000003
203,2993.7,2817.4,18.4,17.9,0.842,18.15
204,32027.1,28990.7,12.4,12.0,0.842,12.2
205,4176.2,2946.3,31.9,32.7,0.842,32.3
206,30483.0,26540.7,24.1,23.4,0.842,23.75
207,5092.3,5953.1,14.2,13.5,0.841,13.85
208,4452.8,4522.8,25.2,25.8,0.841,25.5
209,21577.6,18369.5,26.6,25.5,0.841,26.05
210,4340.3,2518.0,18.3,18.3,0.841,18.3
211,29168.2,26442.0,15.7,15.8,0.841,15.75
212,604.5,2091.1,20.2,18.6,0.841,19.4
213,31536.4,30442.2,35.6,34.1,0.841,34.85
214,28844.0,25976.8,17.6,17.8,0.841,17.700000000000003
215,30313.2,29526.1,10.7,9.9,0.841,10.3
216,31520.3,30584.3,14.3,13.6,0.841,13.95
217,5824.3,6685.5,17.9,17.5,0.841,17.7
218,1052.0,2341.8,14.5,13.9,0.841,14.2
219,29497.9,26177.9,39.9,38.4,0.84,39.15
220,31142.9,29371.9,56.2,57.1,0.84,56.650000000000006
221,32016.2,29864.4,28.2,28.4,0.84,28.299999999999997
222,5247.7,4938.8,14.8,14.7,0.84,14.75
223,29842.8,26930.0,21.3,19.5,0.84,20.4
224,2588.8,4090.3,37.6,37.3,0.84,37.45
225,31497.8,28748.1,40.8,38.9,0.84,39.849999999999994
226,30610.1,29795.2,43.3,40.3,0.84,41.8
227,2156.4,2503.2,43.2,42.0,0.84,42.6
228,7445.7,6329.3,40.3,38.3,0.839,39.3
229,28612.8,26131.4,14.1,13.6,0.839,13.85
230,7565.9,6891.1,64.4,64.4,0.839,64.4
231,5929.2,4523.8,16.1,15.8,0.839,15.950000000000001
232,28778.9,26847.6,22.4,21.9,0.839,22.15
233,30734.4,26820.9,28.2,26.8,0.839,27.5
234,31185.4,29717.4,33.5,30.6,0.839,32.05
235,3826.9,2051.3,25.4,25.0,0.839,25.2
236,21498.4,20213.6,39.2,38.6,0.839,38.900000000000006
237,1903.2,2988.8,36.8,35.2,0.839,36.0
238,29420.1,25576.7,30.7,30.3,0.839,30.5
239,7054.3,5823.5,16.9,17.0,0.839,16.95
240,31128.3,30052.6,10.8,9.9,0.838,10.350000000000001
241,8041.8,6774.6,29.8,28.0,0.838,28.9
242,1932.8,949.9,17.5,16.4,0.838,16.95
243,1367.0,2872.8,92.4,96.5,0.838,94.45
244,31370.9,28760.8,24.6,24.3,0.838,24.450000000000003
245,30942.0,29037.6,30.5,29.5,0.838,30.0
246,7909.9,6931.6,13.6,12.8,0.838,13.2
247,31997.2,28491.5,22.7,21.9,0.838,22.299999999999997
248,2304.6,1960.8,21.0,20.5,0.838,20.75
249,30843.4,28430.1,25.4,24.7,0.838,25.049999999999997
250,31599.7,29961.4,19.0,18.5,0.838,18.75
251,4284.5,4855.8,15.3,15.0,0.838,15.15
252,33485.6,30364.3,37.4,37.0,0.838,37.2
253,2601.2,2845.9,38.7,37.4,0.838,38.05
254,29310.1,26066.2,277.3,267.7,0.838,272.5
255,5932.7,7029.5,25.0,24.9,0.838,24.95
256,5006.4,4492.9,25.7,24.5,0.837,25.1
257,240.5,1608.4,18.2,17.9,0.837,18.049999999999997
258,6259.8,4616.7,45.5,44.1,0.837,44.8
259,28939.6,26953.4,22.4,21.6,0.837,22.0
260,32281.6,29412.9,37.7,38.6,0.837,38.150000000000006
261,30849.9,29953.1,32.8,32.6,0.837,32.7
262,5166.0,5638.1,32.9,32.2,0.837,32.55
263,1711.1,764.5,17.9,16.9,0.837,17.4
264,3604.1,2893.2,14.1,13.0,0.837,13.55
265,7503.8,6629.9,33.2,32.4,0.837,32.8
266,6663.6,7436.5,16.2,15.8,0.837,16.0
267,28903.3,27281.5,23.1,22.3,0.837,22.700000000000003
268,32799.8,31158.6,16.5,15.9,0.837,16.2
269,6238.3,6592.6,29.9,28.4,0.837,29.15
270,29928.4,27476.5,22.1,21.0,0.837,21.55
271,3462.6,3421.0,16.2,15.3,0.837,15.75
272,28060.7,27163.8,29.6,28.2,0.837,28.9
273,5480.2,4503.2,22.8,21.4,0.836,22.1
274,2893.0,4220.0,17.5,17.3,0.836,17.4
275,28746.6,26768.7,30.5,28.0,0.836,29.25
276,2140.6,3253.2,11.8,11.2,0.836,11.5
277,1292.8,1800.0,21.7,20.9,0.836,21.299999999999997
278,28135.5,26730.6,44.0,43.9,0.836,43.95
279,6039.3,5982.6,41.4,40.1,0.836,40.75
280,8141.1,6325.6,23.1,22.3,0.836,22.700000000000003
281,5485.1,4175.3,36.1,34.8,0.836,35.45
282,30343.7,26854.6,34.1,36.1,0.836,35.1
283,30062.4,27230.1,22.7,22.1,0.836,22.4
284,32320.4,30483.8,12.9,12.5,0.836,12.7
285,29866.9,27066.0,23.7,22.3,0.835,23.0
286,32079.6,29978.9,22.8,22.2,0.835,22.5
287,8072.7,6789.0,20.4,19.5,0.835,19.95
288,31028.3,29627.7,22.1,22.1,0.835,22.1
289,30583.3,29070.6,32.4,32.6,0.835,32.5
290,33150.8,29844.3,28.9,27.0,0.835,27.95
291,3398.5,3912.8,15.1,14.3,0.835,14.7
292,4704.7,5608.5,42.0,41.2,0.835,41.6
293,30177.9,26926.0,23.8,22.9,0.834,23.35
294,8222.5,6178.4,31.8,31.4,0.834,31.6
295,3790.1,4284.6,14.1,13.7,0.834,13.899999999999999
296,1305.6,1531.6,35.0,34.6,0.834,34.8
297,6146.2,4484.5,12.0,11.7,0.834,11.85
298,28660.8,25701.4,27.2,27.6,0.834,27.4
299,31913.6,29369.8,42.0,43.0,0.834,42.5
300,495.9,2061.1,29.1,28.2,0.834,28.65
301,27853.4,26654.8,24.3,23.1,0.834,23.700000000000003
302,2020.9,1532.7,10.8,10.0,0.834,10.4
303,1245.4,2181.9,28.0,28.0,0.834,28.0
304,32927.0,29306.0,13.9,13.9,0.834,13.9
305,4669.6,5011.1,33.7,32.5,0.834,33.1
306,2750.4,2107.3,14.8,14.3,0.834,14.55
307,28497.4,26867.7,24.7,23.2,0.834,23.95
308,7346.3,5443.9,28.3,25.5,0.834,26.9
309,7060.0,7333.3,24.4,23.8,0.834,24.1
310,32135.9,30549.8,31.8,31.7,0.833,31.75
311,21548.3,18390.9,18.2,17.8,0.833,18.0
312,7132.5,6360.7,43.6,41.9,0.833,42.75
313,946.1,1634.7,14.4,13.7,0.833,14.05
314,7277.8,6828.1,11.4,10.8,0.833,11.100000000000001
315,29434.6,27075.0,15.1,14.4,0.833,14.75
316,31397.1,30311.5,26.0,27.0,0.833,26.5
317,30589.0,28147.3,29.0,27.8,0.833,28.4
318,31407.6,30447.3,13.9,13.3,0.833,13.600000000000001
319,4285.6,3733.4,14.7,13.7,0.833,14.2
320,4305.2,4364.4,17.3,16.3,0.832,16.8
321,32041.9,28268.2,27.6,27.5,0.832,27.55
322,4608.7,4037.3,32.8,33.1,0.832,32.95
323,6995.4,7252.4,21.4,20.0,0.832,20.7
324,31083.8,30166.2,19.2,18.2,0.832,18.7
325,32945.7,29950.2,19.1,18.1,0.832,18.6
326,28270.7,27318.0,19.5,18.6,0.832,19.05
327,32191.8,29921.4,28.7,28.1,0.832,28.4
328,5087.0,3411.4,17.7,17.3,0.832,17.5
329,2100.7,3363.3,19.5,18.4,0.832,18.95
330,30364.0,26654.1,34.8,34.2,0.832,34.5
331,32041.9,30477.7,36.2,33.2,0.832,34.7
332,31684.5,28390.0,13.0,12.1,0.832,12.55
333,3503.6,2108.3,18.4,17.9,0.832,18.15
334,29870.6,26358.0,12.5,12.1,0.832,12.3
335,29926.4,26165.7,13.3,13.0,0.832,13.15
336,6664.2,7681.6,12.6,12.5,0.832,12.55
337,30027.1,26292.2,17.9,17.4,0.831,17.65
338,31434.2,28722.0,27.6,27.1,0.831,27.35
339,32241.8,29282.2,25.8,25.2,0.831,25.5
340,32026.0,31050.3,22.2,21.7,0.831,21.95
341,29132.1,25881.5,31.0,30.0,0.831,30.5
342,32420.4,29028.1,12.9,12.3,0.831,12.600000000000001
343,3634.7,2719.6,15.5,15.2,0.831,15.35
344,32806.8,29070.7,16.6,15.6,0.831,16.1
345,30390.3,28766.9,15.2,14.9,0.831,15.05
346,2037.5,3461.4,25.4,24.7,0.831,25.049999999999997
347,29860.1,26981.8,25.7,24.9,0.831,25.299999999999997
348,33113.3,30308.6,34.8,33.9,0.831,34.349999999999994
349,29503.0,27182.6,16.9,16.3,0.831,16.6
350,445.8,1728.0,11.3,10.6,0.831,10.95
351,5938.7,4406.4,19.5,19.6,0.831,19.55
352,32356.8,28294.7,22.9,22.2,0.831,22.549999999999997
353,1557.8,1994.5,36.9,36.1,0.831,36.5
354,562.8,1780.0,30.9,29.7,0.831,30.299999999999997
355,32374.8,28451.7,18.2,17.8,0.831,18.0
356,33543.9,30096.7,15.7,14.9,0.831,15.3
357,27813.9,26696.8,26.9,26.4,0.831,26.65
358,7032.3,6404.6,24.7,22.3,0.83,23.5
359,4732.5,4825.0,14.6,14.3,0.83,14.45
360,27972.2,26457.6,102.7,95.5,0.83,99.1
361,3855.2,3051.2,33.4,32.9,0.83,33.15
362,29882.6,26543.7,15.2,14.6,0.83,14.899999999999999
363,3737.0,3086.7,34.5,34.0,0.83,34.25
364,926.9,1744.8,27.1,26.2,0.83,26.65
365,3032.6,4496.0,13.4,12.4,0.83,12.9
366,3616.4,4696.7,12.9,12.5,0.83,12.7
367,6678.7,7642.0,25.1,23.6,0.83,24.35
368,1792.4,3316.8,26.4,25.6,0.83,26.0
369,29671.6,26981.5,31.1,29.1,0.83,30.1
370,29055.2,26288.7,24.0,23.8,0.83,23.9
371,5717.0,6901.5,23.7,22.4,0.83,23.049999999999997
372,2927.7,1668.7,14.9,14.2,0.83,14.55
373,29507.3,26379.9,33.7,33.2,0.83,33.45
374,30720.1,29784.4,22.6,22.2,0.83,22.4
375,29211.4,26604.7,15.4,14.8,0.83,15.100000000000001
376,29852.8,26194.9,18.3,18.1,0.83,18.200000000000003
377,5705.3,3777.4,22.7,23.7,0.83,23.2
378,32321.7,30886.6,27.6,26.4,0.829,27.0
379,28742.3,26284.7,20.8,20.2,0.829,20.5
380,32707.7,29781.1,30.7,28.8,0.829,29.75
381,4284.6,2642.2,22.7,21.9,0.829,22.299999999999997
382,33261.8,29272.9,31.1,31.1,0.829,31.1
383,7380.9,6706.9,45.5,45.8,0.829,45.65
384,31982.1,29802.4,17.7,17.4,0.829,17.549999999999997
385,6934.0,5560.1,30.4,31.0,0.829,30.7
386,31254.3,27818.6,17.6,16.8,0.829,17.200000000000003
387,395.4,2089.0,11.0,10.2,0.829,10.6
388,32237.8,28271.6,31.4,32.5,0.829,31.95
389,32277.7,29142.5,20.1,19.4,0.829,19.75
390,29689.3,25814.6,10.7,10.2,0.829,10.45
391,30305.4,26819.6,17.5,17.0,0.829,17.25
392,4141.2,4021.4,10.4,9.7,0.829,10.05
393,6551.1,6704.5,20.0,19.7,0.828,19.85
394,30408.8,29213.1,11.7,11.6,0.828,11.649999999999999
395,1118.0,2669.0,25.7,26.6,0.828,26.15
396,32799.0,31375.4,16.6,15.2,0.828,15.9
397,31177.8,30241.7,24.9,23.2,0.828,24.049999999999997
398,5075.0,4933.6,11.8,11.2,0.828,11.5
399,1731.9,2355.1,29.3,28.4,0.828,28.85
400,31056.3,29215.1,23.6,23.5,0.828,23.55
401,31731.5,30768.5,13.0,12.1,0.828,12.55
402,32794.6,29199.1,29.1,28.1,0.828,28.6
403,29614.1,26944.4,27.3,26.4,0.828,26.85
404,33305.4,29609.2,99.3,94.9,0.828,97.1
405,4835.0,4280.0,49.0,52.7,0.828,50.85
406,2566.1,2559.5,14.0,13.0,0.828,13.5
407,2452.2,2643.4,13.6,13.4,0.828,13.5
408,30247.5,27313.0,77.8,79.3,0.828,78.55
409,2166.2,2829.9,34.5,33.0,0.828,33.75
410,7621.4,7038.5,26.5,25.2,0.828,25.85
411,21433.3,20405.0,14.4,14.0,0.828,14.2
412,33459.2,29938.1,11.3,11.1,0.828,11.2
413,5814.7,4475.3,48.5,47.9,0.828,48.2
414,29456.1,25827.6,31.8,31.0,0.827,31.4
415,8536.8,6432.5,75.2,70.9,0.827,73.05000000000001
416,2015.4,3290.0,19.2,18.2,0.827,18.7
417,3546.5,3025.4,28.7,29.4,0.827,29.049999999999997
418,32431.6,29005.8,28.8,27.6,0.827,28.200000000000003
419,33716.6,30125.1,21.2,20.6,0.827,20.9
420,3178.5,2399.7,23.8,22.7,0.827,23.25
421,4541.0,3731.8,21.2,21.1,0.827,21.15
422,32578.3,29242.1,21.1,19.7,0.827,20.4
423,32595.1,29121.9,23.4,22.8,0.827,23.1
424,3983.8,4262.0,19.7,19.1,0.827,19.4
425,29216.0,26264.6,17.7,16.7,0.827,17.2
426,1455.5,763.9,32.5,32.1,0.827,32.3
427,1724.4,1963.5,19.9,19.0,0.827,19.45
428,28739.9,26243.1,29.0,27.9,0.827,28.45
429,4503.3,4308.5,22.2,21.3,0.827,21.75
430,2246.2,2577.6,11.0,10.2,0.827,10.6
431,30773.7,28413.1,21.0,20.5,0.827,20.75
432,3736.5,2355.8,18.8,18.4,0.827,18.6
433,7350.0,5675.2,20.1,19.4,0.827,19.75
434,3457.7,2783.5,59.7,64.7,0.827,62.2
435,30836.4,28751.2,17.0,16.1,0.826,16.55
436,30173.2,26371.5,26.5,25.6,0.826,26.05
437,1866.7,556.5,14.1,13.9,0.826,14.0
438,3864.8,5013.1,14.9,14.8,0.826,14.850000000000001
439,5883.2,6728.6,52.1,53.2,0.826,52.650000000000006
440,4272.0,2909.8,13.6,12.9,0.826,13.25
441,32943.7,29146.8,24.7,22.9,0.826,23.799999999999997
442,32229.3,28185.6,17.6,16.7,0.826,17.15
443,2386.1,793.6,16.6,16.1,0.826,16.35
444,30569.9,26928.3,13.3,12.1,0.826,12.7
445,21412.2,18873.9,33.5,32.4,0.826,32.95
446,28440.3,26570.5,18.4,17.6,0.826,18.0
447,4644.3,4286.0,15.9,15.1,0.826,15.5
448,1700.5,1585.5,20.0,20.0,0.826,20.0
449,29592.1,25755.2,20.8,19.7,0.826,20.25
450,5054.5,4433.0,16.1,15.5,0.826,15.8
451,6378.4,4853.6,25.1,24.7,0.826,24.9
452,29770.8,27253.7,19.7,19.4,0.826,19.549999999999997
453,31819.2,28294.0,24.0,24.1,0.826,24.05
454,21371.8,20111.4,14.8,14.7,0.826,14.75
455,4047.6,5162.3,14.2,13.5,0.826,13.85
456,33297.4,29359.8,14.6,13.9,0.825,14.25
457,6140.5,6388.3,22.0,21.2,0.825,21.6
458,8204.3,6663.7,21.0,18.7,0.825,19.85
459,31361.5,29521.0,20.4,20.0,0.825,20.2
460,2416.9,2894.8,23.6,23.2,0.825,23.4
461,33652.0,30231.5,14.3,13.9,0.825,14.100000000000001
462,2415.0,974.9,19.1,18.2,0.825,18.65
463,8541.9,6715.5,14.2,13.0,0.825,13.6
464,5737.8,6843.0,32.3,32.7,0.825,32.5
465,6459.3,7263.3,17.9,17.4,0.825,17.65
466,31317.3,29116.5,15.4,14.6,0.825,15.0
467,29202.9,27428.8,44.4,41.9,0.825,43.15
468,33427.2,30484.4,26.4,26.0,0.825,26.2
469,31299.2,29444.4,30.7,28.2,0.825,29.45
470,4435.9,4395.7,25.8,24.2,0.825,25.0
471,2259.0,1924.0,28.8,27.8,0.825,28.3
472,32506.2,29970.5,112.4,113.6,0.825,113.0
473,30479.5,28203.4,26.7,25.5,0.825,26.1
474,2467.7,3747.8,10.1,9.4,0.824,9.75
475,5576.8,6443.1,19.1,18.5,0.824,18.8
476,4367.5,4843.4,27.8,27.1,0.824,27.450000000000003
477,1857.8,2292.0,20.7,20.9,0.824,20.799999999999997
478,5136.3,4355.4,29.0,27.3,0.824,28.15
479,29072.0,26327.4,23.7,22.9,0.824,23.299999999999997
480,3218.9,3085.3,22.7,22.6,0.824,22.65
481,7360.3,6967.5,17.8,17.2,0.824,17.5
482,32438.1,28796.8,13.1,12.3,0.824,12.7
483,32379.0,29635.3,20.9,20.5,0.824,20.7
484,29662.4,27055.7,20.8,20.8,0.824,20.8
485,2296.6,758.0,11.6,10.7,0.824,11.149999999999999
486,4116.2,4213.0,36.9,40.4,0.824,38.65
