,x,y,w,h,conf,r
0,28971.7,28643.5,145.4,139.2,0.908,142.3
1,6181.6,4811.9,74.5,68.3,0.904,71.4
2,29423.0,29130.5,71.0,69.1,0.898,70.05
3,29041.7,29618.4,25.1,24.2,0.893,24.65
4,26639.8,24871.1,67.9,71.5,0.889,69.7
5,26156.8,25767.3,24.5,22.9,0.889,23.7
6,25996.6,24358.9,59.2,56.9,0.887,58.05
7,5163.1,5281.3,24.8,24.2,0.882,24.5
8,29281.9,29354.8,22.4,21.6,0.88,22.0
9,28741.0,28089.0,52.5,52.5,0.877,52.5
10,1622.3,2200.8,46.0,46.6,0.877,46.3
11,1729.0,1658.3,19.5,19.2,0.873,19.35
12,26693.3,25682.3,43.5,43.6,0.871,43.55
13,28980.6,30000.2,40.4,40.2,0.87,40.3
14,3096.2,2916.8,56.9,59.4,0.87,58.15
15,28638.0,28902.1,51.4,50.7,0.87,51.05
16,2568.2,1513.3,82.4,85.8,0.87,84.1
17,2220.6,2613.8,57.0,56.2,0.869,56.6
18,29015.0,29457.7,18.8,17.9,0.869,18.35
19,5417.0,4531.8,45.2,43.4,0.869,44.3
20,5292.0,4757.4,199.6,184.7,0.868,192.14999999999998
21,25595.3,25953.3,43.2,42.0,0.868,42.6
22,28743.2,29043.5,41.1,40.7,0.867,40.900000000000006
23,26477.4,25030.1,55.4,57.7,0.867,56.55
24,1882.5,1021.9,57.8,43.8,0.867,50.8
25,26636.7,25009.0,47.9,45.4,0.867,46.65
26,28007.6,28360.5,41.2,41.6,0.867,41.400000000000006
27,5039.1,5479.6,51.2,48.4,0.866,49.8
28,4541.4,5778.7,39.2,38.5,0.866,38.85
29,26079.0,25504.9,19.2,18.8,0.865,19.0
30,3674.1,2612.7,43.5,48.4,0.865,45.95
31,25665.7,25335.2,28.7,28.3,0.865,28.5
32,28373.0,28120.7,45.7,43.3,0.865,44.5
33,27651.5,28741.0,50.4,48.2,0.864,49.3
34,28547.4,27912.7,39.7,38.4,0.864,39.05
35,26089.1,24629.3,48.4,47.9,0.864,48.15
36,18994.4,19589.2,31.8,30.7,0.864,31.25
37,26877.7,25632.4,51.2,50.3,0.864,50.75
38,1779.9,2219.0,20.5,21.3,0.864,20.9
39,4815.2,5675.3,24.5,24.6,0.864,24.55
40,5116.3,5307.2,19.6,19.1,0.863,19.35
41,25577.9,25019.2,25.5,25.1,0.862,25.3
42,29961.8,28716.6,52.3,48.8,0.862,50.55
43,26255.8,24844.2,20.5,19.8,0.862,20.15
44,27804.1,28020.6,24.4,25.4,0.862,24.9
45,4608.3,5838.8,132.2,120.8,0.862,126.5
46,28288.6,26794.4,51.4,50.5,0.861,50.95
47,28447.9,28403.5,37.7,37.6,0.86,37.650000000000006
48,25824.6,25485.9,28.7,28.2,0.859,28.45
49,29026.2,29647.7,29.8,29.1,0.859,29.450000000000003
50,28314.6,28596.1,11.4,11.0,0.859,11.2
51,19261.1,18536.5,38.6,38.2,0.858,38.400000000000006
52,2191.4,2382.6,24.9,24.4,0.858,24.65
53,5344.6,5029.1,35.8,34.7,0.858,35.25
54,28098.9,29187.4,17.1,16.6,0.858,16.85
55,28153.8,27089.3,15.0,14.8,0.857,14.9
56,27237.5,25862.8,33.3,32.3,0.857,32.8
57,28946.0,28321.9,36.1,35.8,0.856,35.95
58,29037.8,29147.7,32.2,33.0,0.855,32.6
59,27477.6,28739.8,19.4,17.7,0.855,18.549999999999997
60,2636.8,2041.8,35.3,34.7,0.855,35.0
61,28344.0,27502.4,29.9,29.6,0.854,29.75
62,985.2,2144.3,34.7,34.8,0.854,34.75
63,2398.5,2632.3,15.8,15.1,0.854,15.45
64,5054.5,3868.7,23.3,23.0,0.854,23.15
65,28157.5,27158.8,87.1,83.3,0.854,85.19999999999999
66,28850.2,27070.5,31.4,30.9,0.854,31.15
67,26542.0,25261.3,21.9,21.4,0.854,21.65
68,28603.4,27405.6,84.9,89.7,0.854,87.30000000000001
69,28905.8,27692.6,56.3,59.9,0.854,58.099999999999994
70,2373.7,1649.8,15.0,14.5,0.853,14.75
71,1820.2,2279.0,51.0,49.6,0.853,50.3
72,1932.6,1291.0,30.7,31.4,0.853,31.049999999999997
73,28047.9,28434.8,37.0,35.7,0.853,36.35
74,28305.1,28737.0,37.4,37.2,0.853,37.3
75,5322.1,5229.4,62.1,63.3,0.852,62.7
76,19247.6,18627.4,32.1,30.9,0.852,31.5
77,26666.6,25604.4,23.1,22.0,0.852,22.55
78,18790.0,19903.9,34.8,33.6,0.852,34.2
79,26945.2,25417.2,178.0,171.5,0.852,174.75
80,28168.0,28314.5,27.4,26.9,0.851,27.15
81,28699.9,29557.8,18.4,17.5,0.851,17.95
82,28940.3,27143.8,43.2,45.4,0.851,44.3
83,2592.5,1588.5,36.4,32.5,0.851,34.45
84,4217.9,2786.5,37.5,37.5,0.851,37.5
85,28213.8,28468.0,24.4,23.7,0.849,24.049999999999997
86,29377.3,29226.7,19.1,17.5,0.849,18.3
87,26099.4,24692.7,29.6,28.2,0.849,28.9
88,26724.2,25643.3,19.2,18.7,0.849,18.95
89,29978.1,28692.3,14.5,13.2,0.849,13.85
90,1175.0,2621.1,15.9,14.9,0.849,15.4
91,29042.7,29828.0,18.6,17.6,0.848,18.1
92,29855.0,28867.1,36.6,37.3,0.848,36.95
93,4306.2,5047.1,19.1,18.4,0.848,18.75
94,29662.0,28422.1,34.0,35.1,0.848,34.55
95,4277.1,5203.2,19.6,19.7,0.848,19.65
96,28105.0,27059.6,30.9,30.8,0.847,30.85
97,29882.0,29170.7,18.0,17.3,0.847,17.65
98,5829.9,5126.2,20.8,19.8,0.847,20.3
99,1583.8,397.7,24.5,24.2,0.847,24.35
100,3072.7,1624.1,44.5,42.6,0.846,43.55
101,25778.6,24517.4,29.3,28.3,0.846,28.8
102,27905.6,28189.0,26.9,26.7,0.846,26.799999999999997
103,28845.5,27414.6,77.1,78.3,0.846,77.69999999999999
104,26542.3,25170.2,22.4,21.8,0.846,22.1
105,26218.7,24937.2,56.1,51.1,0.846,53.6
106,19145.6,18544.7,178.4,160.2,0.846,169.3
107,30036.9,29312.6,18.5,17.8,0.845,18.15
108,5137.4,5046.8,45.3,45.4,0.845,45.349999999999994
109,27758.1,28443.6,20.1,19.5,0.845,19.8
110,29008.1,29202.6,12.2,11.5,0.845,11.85
111,28532.4,28377.8,43.6,41.1,0.845,42.35
112,26034.8,25640.8,19.2,19.1,0.845,19.15
113,2277.0,2930.8,22.4,21.8,0.845,22.1
114,29026.8,29971.8,30.5,29.4,0.845,29.95
115,28867.5,29266.2,40.4,35.8,0.845,38.099999999999994
116,29844.0,28646.0,36.2,38.4,0.844,37.3
117,30561.9,29698.2,16.9,16.0,0.844,16.45
118,4057.4,4182.0,52.5,48.8,0.844,50.65
119,2037.7,603.2,29.4,27.3,0.844,28.35
120,25617.4,24977.1,23.5,23.1,0.844,23.3
121,29183.8,29190.5,11.5,11.3,0.843,11.4
122,25681.7,25057.7,27.4,25.7,0.843,26.549999999999997
123,25745.4,24965.0,38.7,37.0,0.843,37.85
124,28955.9,30127.2,26.9,26.4,0.843,26.65
125,887.6,2308.7,31.3,32.1,0.843,31.700000000000003
126,28932.3,29612.5,14.3,14.0,0.843,14.15
127,30590.8,29268.2,37.5,37.0,0.843,37.25
128,3862.2,5093.6,17.3,16.4,0.843,16.85
129,2565.9,2434.0,21.7,21.2,0.842,21.45
130,5260.3,4968.9,35.7,34.5,0.842,35.1
131,28843.6,29415.4,25.6,23.9,0.842,24.75
132,28015.4,28747.3,12.9,12.7,0.842,12.8
133,29476.9,29197.9,17.8,17.8,0.842,17.8
134,26524.8,25487.9,16.5,15.6,0.842,16.05
135,27395.7,25900.0,25.3,25.0,0.842,25.15
136,28346.5,27392.8,32.7,32.8,0.842,32.75
137,4016.8,2957.9,44.2,44.0,0.842,44.1
138,1749.1,2457.3,18.1,17.3,0.842,17.700000000000003
139,26295.3,25648.7,17.4,17.4,0.841,17.4
140,29425.2,27819.0,14.9,14.2,0.841,14.55
141,27340.8,25544.0,19.8,18.6,0.841,19.200000000000003
142,28792.3,27950.2,22.0,21.9,0.841,21.95
143,6152.1,4859.5,27.6,27.0,0.841,27.3
144,29363.4,27802.8,17.6,16.7,0.841,17.15
145,28522.9,28730.0,41.3,37.9,0.841,39.599999999999994
146,3002.5,3283.8,14.8,14.2,0.841,14.5
147,1258.9,455.9,19.0,18.4,0.841,18.7
148,4903.7,5184.6,22.9,22.2,0.841,22.549999999999997
149,4451.3,5345.3,22.7,21.9,0.841,22.299999999999997
150,26224.6,25277.1,29.6,27.7,0.841,28.65
151,29426.7,28245.4,20.4,20.4,0.841,20.4
152,26203.9,24892.1,20.1,19.3,0.84,19.700000000000003
153,18943.0,19657.1,15.6,14.8,0.84,15.2
154,25525.4,25241.1,31.5,29.9,0.84,30.7
155,3330.3,4788.5,18.3,17.7,0.839,18.0
156,30528.5,28882.6,10.1,9.5,0.839,9.8
157,5727.8,4741.5,31.6,30.3,0.839,30.950000000000003
158,27746.6,28390.6,13.1,12.8,0.839,12.95
159,2674.2,1167.2,37.9,37.1,0.839,37.5
160,4811.7,4163.1,16.9,16.4,0.839,16.65
161,3241.3,2518.3,37.7,36.1,0.839,36.900000000000006
162,29036.0,27539.7,10.3,9.9,0.839,10.100000000000001
163,4890.0,4699.6,41.0,40.9,0.838,40.95
164,19276.9,17705.5,13.4,13.0,0.838,13.2
165,29368.4,29033.8,37.5,37.4,0.838,37.45
166,28480.5,27085.1,20.6,20.4,0.838,20.5
167,4264.3,5172.0,14.0,13.7,0.838,13.85
168,2039.3,2079.8,15.2,14.7,0.838,14.95
169,3181.5,1673.5,57.3,57.0,0.838,57.15
170,26405.9,24548.2,32.6,31.9,0.838,32.25
171,3577.2,5029.9,19.3,18.9,0.837,19.1
172,30072.8,29272.3,22.2,22.1,0.837,22.15
173,28083.0,27389.5,32.2,31.0,0.837,31.6
174,29379.0,28759.3,27.1,26.3,0.837,26.700000000000003
175,29344.5,29404.3,26.2,26.9,0.837,26.549999999999997
176,5092.4,4202.6,20.3,19.4,0.837,19.85
177,28202.8,26918.4,21.7,22.0,0.837,21.85
178,5203.6,4667.9,41.2,39.5,0.837,40.35
179,25577.4,25545.3,36.1,34.4,0.837,35.25
180,25639.8,25144.0,21.4,21.1,0.837,21.25
181,25898.7,25052.0,43.8,43.1,0.837,43.45
182,28530.3,29543.9,42.2,40.8,0.836,41.5
183,29545.1,29220.5,36.0,35.9,0.836,35.95
184,29158.4,27977.5,38.8,34.9,0.836,36.849999999999994
185,2007.5,831.3,37.0,36.0,0.836,36.5
186,29007.0,27996.6,25.2,25.0,0.836,25.1
187,28364.0,27458.9,11.9,11.3,0.836,11.600000000000001
188,4486.7,5284.8,17.5,16.7,0.836,17.1
189,28537.2,26735.1,20.6,20.8,0.836,20.700000000000003
190,5028.8,5242.2,21.2,20.0,0.836,20.6
191,28064.3,29108.5,14.9,14.4,0.835,14.65
192,28241.8,27647.2,36.8,36.9,0.835,36.849999999999994
193,28705.9,27360.2,31.3,29.3,0.835,30.3
194,1560.3,351.9,15.9,14.8,0.835,15.350000000000001
195,4177.5,5761.9,14.0,13.4,0.835,13.7
196,27266.7,25505.2,16.6,16.0,0.835,16.3
197,27862.0,28739.0,17.6,16.7,0.835,17.15
198,1447.4,2867.1,21.1,21.0,0.835,21.05
199,28701.0,29476.8,15.2,14.5,0.835,14.85
200,2363.2,2382.9,32.5,31.8,0.834,32.15
201,27304.3,28399.7,19.9,19.3,0.834,19.6
202,30257.9,29126.4,34.5,32.2,0.834,33.35
203,2097.5,863.6,17.4,17.1,0.834,17.25
204,2189.7,2743.6,25.1,24.0,0.834,24.55
205,6300.8,5051.8,14.0,13.0,0.834,13.5
206,28008.0,28201.2,17.5,16.5,0.834,17.0
207,29299.3,28764.7,34.7,33.2,0.834,33.95
208,26509.9,25090.3,31.3,30.2,0.834,30.75
209,4439.6,5771.3,12.3,11.1,0.833,11.7
210,4213.3,5607.1,18.9,18.5,0.833,18.7
211,28599.7,27073.9,17.0,16.3,0.833,16.65
212,2255.5,2655.6,21.0,20.1,0.833,20.55
213,3695.3,2748.0,20.6,20.3,0.833,20.450000000000003
214,28625.7,29869.1,37.4,36.8,0.833,37.099999999999994
215,26183.0,25620.0,25.5,24.4,0.833,24.95
216,28440.5,27905.3,22.7,22.7,0.833,22.7
217,2036.2,3204.6,15.6,15.2,0.833,15.399999999999999
218,5477.4,5062.0,13.1,13.2,0.832,13.149999999999999
219,2919.8,3983.5,31.9,31.6,0.832,31.75
220,4107.2,3739.1,35.6,34.4,0.832,35.0
221,2095.4,2083.8,12.4,12.0,0.832,12.2
222,29969.6,29507.4,16.8,16.1,0.832,16.450000000000003
223,4327.7,5364.0,21.3,20.6,0.832,20.950000000000003
224,27437.9,25880.5,21.5,20.3,0.832,20.9
225,2232.8,3339.9,15.9,15.5,0.832,15.7
226,4413.8,5952.1,12.8,12.1,0.832,12.45
227,28923.7,29440.8,15.3,14.2,0.832,14.75
228,3658.0,2725.3,24.8,24.8,0.832,24.8
229,25597.2,25865.8,35.2,33.3,0.832,34.25
230,28225.8,29457.4,23.1,22.2,0.832,22.65
231,1373.6,2097.7,30.0,29.7,0.832,29.85
232,29267.2,27550.5,24.5,24.2,0.831,24.35
233,5045.7,5381.1,86.9,87.6,0.831,87.25
234,4576.6,3060.0,27.6,26.7,0.831,27.15
235,28405.0,27016.7,15.8,15.1,0.831,15.45
236,2602.3,3089.7,11.4,10.6,0.831,11.0
237,3569.9,2818.4,45.6,46.9,0.83,46.25
238,3502.3,2149.5,13.3,13.2,0.83,13.25
239,2456.6,3956.6,41.0,39.3,0.83,40.15
240,5104.0,3781.7,26.7,25.3,0.83,26.0
241,30300.7,28676.2,15.6,15.5,0.83,15.55
242,608.2,1235.1,12.8,12.9,0.83,12.850000000000001
243,29014.5,28322.3,11.5,10.9,0.83,11.2
244,28127.7,28795.1,22.4,21.8,0.83,22.1
245,29210.1,27607.7,27.2,26.8,0.829,27.0
246,1795.2,2495.7,26.4,25.2,0.829,25.799999999999997
247,27957.2,29071.5,17.8,17.3,0.829,17.55
248,5779.0,5227.9,14.0,13.0,0.829,13.5
249,29160.1,28634.1,26.0,27.4,0.829,26.7
250,29826.3,29389.8,13.5,12.9,0.829,13.2
251,29064.4,29246.4,30.3,30.0,0.829,30.15
252,28820.3,27537.7,23.7,24.0,0.829,23.85
253,28743.1,28666.3,20.5,19.6,0.828,20.05
254,593.4,1271.4,52.4,48.0,0.828,50.2
255,4390.9,3649.1,16.8,16.1,0.828,16.450000000000003
256,4864.0,5694.8,14.1,13.7,0.828,13.899999999999999
257,29064.7,29418.2,12.3,11.8,0.828,12.05
258,4752.8,5010.3,37.3,36.4,0.828,36.849999999999994
259,4394.3,5774.4,19.1,19.0,0.828,19.05
260,29898.7,28872.5,31.1,31.7,0.828,31.4
261,27249.4,28509.8,27.0,26.9,0.828,26.95
262,27464.2,28508.4,10.9,10.4,0.828,10.65
263,27925.8,28765.8,37.8,37.8,0.827,37.8
264,27542.2,25764.5,23.6,22.2,0.827,22.9
265,28350.9,26533.0,29.5,29.4,0.827,29.45
266,28897.1,27178.0,12.3,11.0,0.827,11.65
267,25642.2,25359.7,21.1,20.2,0.827,20.65
268,28493.2,27724.9,19.6,18.8,0.827,19.200000000000003
269,3903.9,2825.5,11.5,11.2,0.827,11.35
270,26260.7,25190.1,24.4,22.7,0.827,23.549999999999997
271,3710.8,4123.7,18.8,18.6,0.827,18.700000000000003
272,29201.9,29250.4,23.1,21.9,0.827,22.5
273,29648.3,27940.8,15.2,15.2,0.827,15.2
274,27693.1,28803.8,32.8,33.7,0.827,33.25
275,30084.2,29209.5,27.8,27.3,0.827,27.55
276,496.6,1522.6,11.9,11.3,0.826,11.600000000000001
277,27988.2,28982.9,39.8,35.2,0.826,37.5
278,25960.2,24282.7,31.5,29.7,0.826,30.6
279,28887.9,28236.5,20.3,19.7,0.826,20.0
280,25544.9,25878.9,21.8,20.8,0.826,21.3
281,27198.1,25397.7,15.3,14.4,0.826,14.850000000000001
282,2590.1,2625.6,50.3,51.5,0.826,50.9
283,28526.3,29415.8,19.9,18.8,0.826,19.35
284,2558.7,2900.4,13.7,13.7,0.825,13.7
285,4391.3,5370.3,20.5,19.7,0.825,20.1
286,29171.7,27612.9,29.9,31.2,0.825,30.549999999999997
287,4860.6,3924.8,17.5,17.1,0.825,17.3
288,28551.4,26940.8,13.7,12.8,0.825,13.25
289,2798.8,1994.1,34.6,33.0,0.825,33.8
290,971.6,1436.2,24.0,23.6,0.825,23.8
291,29080.7,27438.6,14.9,14.2,0.825,14.55
292,3427.6,1854.1,11.2,10.6,0.825,10.899999999999999
293,4947.0,4365.9,52.0,55.1,0.825,53.55
294,29745.9,28125.0,17.8,17.1,0.825,17.450000000000003
295,5166.6,4356.3,23.9,22.9,0.825,23.4
296,28410.4,28715.7,11.5,10.6,0.825,11.05
297,27809.9,28887.9,16.7,16.3,0.825,16.5
298,1210.5,1132.2,60.6,67.4,0.825,64.0
299,29272.1,28593.5,24.6,23.2,0.825,23.9
300,2204.7,2868.9,26.5,25.2,0.825,25.85
301,1745.3,3209.1,16.7,15.7,0.825,16.2
302,3228.0,3259.7,20.2,19.9,0.825,20.049999999999997
303,2170.9,2519.0,27.0,25.4,0.825,26.2
304,5356.0,5326.5,23.4,22.3,0.825,22.85
305,1490.3,1434.8,32.4,32.5,0.824,32.45
306,30505.2,29446.1,18.4,17.6,0.824,18.0
307,29944.7,28298.5,21.4,21.5,0.824,21.45
308,28613.7,28276.6,32.4,32.0,0.824,32.2
309,30251.7,29358.6,11.5,11.0,0.824,11.25
310,3865.7,2955.4,20.8,21.2,0.824,21.0
311,2977.1,2364.7,27.3,27.5,0.824,27.4
312,25494.7,24855.9,17.8,17.3,0.824,17.55
313,25713.7,24986.8,31.5,30.5,0.824,31.0
314,29788.5,29373.4,22.5,21.8,0.824,22.15
315,5405.9,5246.1,16.6,15.5,0.824,16.05
316,30242.8,29277.8,31.8,31.2,0.823,31.5
317,28228.2,28229.0,19.0,17.6,0.823,18.3
318,4229.3,5574.7,22.6,22.1,0.823,22.35
319,26575.0,24713.9,29.1,28.2,0.823,28.65
320,30562.6,29481.2,15.6,15.2,0.823,15.399999999999999
321,6018.0,5053.6,20.8,19.9,0.823,20.35
322,27851.7,29109.5,21.6,20.4,0.823,21.0
323,27947.6,28575.9,29.0,28.8,0.823,28.9
324,5778.9,4459.0,10.3,9.5,0.823,9.9
325,28518.7,27083.1,14.1,13.4,0.823,13.75
326,3884.9,5358.1,60.0,60.9,0.823,60.45
327,29240.1,28114.1,15.3,14.7,0.823,15.0
328,29314.0,29452.5,19.2,18.6,0.823,18.9
329,4468.6,3379.4,17.2,16.6,0.823,16.9
330,29170.1,28980.3,33.9,32.1,0.823,33.0
331,1741.5,1778.5,13.0,12.5,0.822,12.75
332,5899.9,4662.9,23.2,21.9,0.822,22.549999999999997
333,1117.6,1022.2,21.7,20.8,0.822,21.25
334,5666.9,5270.2,13.9,12.9,0.822,13.4
335,3037.4,4472.0,17.7,17.1,0.822,17.4
336,240.0,1805.3,22.3,21.5,0.822,21.9
337,28030.1,27574.1,17.2,17.0,0.822,17.1
338,26923.8,25565.5,119.1,115.9,0.822,117.5
339,28102.6,26951.2,18.4,17.7,0.822,18.049999999999997
340,4609.8,4319.8,16.6,16.2,0.822,16.4
341,27833.5,28089.8,11.8,11.0,0.822,11.4
342,29007.1,29921.3,10.9,10.4,0.822,10.65
343,1623.9,2924.2,16.1,15.3,0.822,15.700000000000001
344,19197.0,18728.4,15.0,14.4,0.822,14.7
345,29003.2,29227.8,18.9,17.7,0.822,18.299999999999997
346,4021.1,5397.1,14.1,13.8,0.822,13.95
347,28553.0,28843.8,12.5,12.4,0.821,12.45
348,2530.8,2350.6,16.8,15.9,0.821,16.35
349,26738.3,25328.7,26.7,25.6,0.821,26.15
350,27375.5,28380.8,12.2,11.8,0.821,12.0
351,29896.0,29135.5,20.2,19.8,0.821,20.0
352,4135.9,3193.8,25.5,24.5,0.821,25.0
353,309.0,1490.6,13.3,12.6,0.821,12.95
354,2197.9,2568.1,32.7,31.4,0.821,32.05
355,3291.8,4152.5,15.7,16.0,0.821,15.85
356,3522.4,2326.9,32.4,30.9,0.821,31.65
357,26213.0,24582.8,13.1,12.5,0.821,12.8
358,2528.9,1441.2,9.0,8.4,0.821,8.7
359,4478.4,3631.4,17.0,16.9,0.821,16.95
360,25742.9,24785.4,89.1,86.0,0.821,87.55
361,3305.6,2146.1,14.8,14.0,0.821,14.4
362,5981.0,4515.3,31.7,31.2,0.821,31.45
363,2465.8,1536.4,18.3,18.5,0.821,18.4
364,29142.4,28001.8,12.6,11.6,0.821,12.1
365,26124.9,24358.7,17.0,16.0,0.82,16.5
366,3895.4,4731.4,22.4,21.8,0.82,22.1
367,1149.9,2264.2,14.7,14.3,0.82,14.5
368,28546.1,28351.3,11.5,10.9,0.82,11.2
369,6085.2,4584.7,17.0,17.0,0.82,17.0
370,2814.7,2695.0,19.8,18.7,0.82,19.25
371,29805.1,28800.7,35.9,33.1,0.82,34.5
372,28131.4,26779.7,14.5,13.5,0.82,14.0
373,5678.4,4338.6,32.3,30.2,0.82,31.25
374,28531.5,29004.3,34.3,32.7,0.82,33.5
375,25348.0,24988.0,31.0,29.5,0.82,30.25
376,1762.3,2802.6,24.5,23.7,0.82,24.1
377,30144.1,28699.9,25.8,25.6,0.82,25.700000000000003
378,2758.7,1952.7,14.1,13.6,0.82,13.85
379,3992.6,4936.4,29.9,29.5,0.819,29.7
380,25815.6,25560.9,24.5,23.8,0.819,24.15
381,2421.3,3357.7,32.2,32.8,0.819,32.5
382,27827.4,28702.1,11.5,10.8,0.819,11.15
383,4292.0,3895.6,14.0,13.4,0.819,13.7
384,28053.9,28031.9,18.3,18.3,0.819,18.3
385,2347.4,1657.0,23.1,22.2,0.819,22.65
386,2893.2,2331.8,16.3,15.4,0.819,15.850000000000001
387,28262.2,28519.3,17.0,16.6,0.819,16.8
388,29421.1,29290.9,17.3,17.7,0.819,17.5
389,29480.6,29376.3,11.1,10.6,0.819,10.85
390,18920.5,19763.9,14.8,14.6,0.819,14.7
391,27498.1,25836.8,14.7,14.0,0.819,14.35
392,26214.8,25241.6,21.7,19.6,0.819,20.65
393,5355.9,5162.1,83.1,80.5,0.819,81.8
394,26482.9,24664.2,14.7,14.5,0.819,14.6
395,2146.8,1980.2,18.5,17.5,0.819,18.0
396,2437.9,2982.7,18.7,17.9,0.818,18.299999999999997
397,28139.0,26978.6,21.1,20.0,0.818,20.55
398,29638.5,29697.1,16.4,16.5,0.818,16.45
399,30228.1,29185.4,23.3,22.9,0.818,23.1
400,28217.5,28897.6,19.5,19.3,0.818,19.4
401,28430.8,29309.0,14.1,13.4,0.818,13.75
402,2796.8,1439.8,11.7,11.2,0.818,11.45
403,27778.9,28959.0,27.8,27.2,0.818,27.5
404,19135.5,18434.9,15.5,15.2,0.818,15.35
405,27517.7,25911.0,18.8,17.6,0.818,18.200000000000003
406,2891.7,2700.6,28.2,27.8,0.818,28.0
407,977.6,1014.4,12.1,11.9,0.818,12.0
408,18798.7,18158.7,19.3,19.0,0.818,19.15
409,26180.5,24480.1,19.4,18.5,0.818,18.95
410,27662.4,25810.2,16.7,16.2,0.818,16.45
411,1358.1,1241.5,14.0,13.1,0.818,13.55
412,4553.9,4870.2,46.7,47.6,0.818,47.150000000000006
413,25813.0,25804.5,19.1,19.3,0.818,19.200000000000003
414,395.1,1945.5,24.2,22.5,0.817,23.35
415,2040.7,987.0,21.0,20.3,0.817,20.65
416,30053.1,29114.9,12.8,12.1,0.817,12.45
417,29221.0,28502.3,20.7,21.1,0.817,20.9
418,5078.2,5231.5,24.7,23.7,0.817,24.2
419,1628.5,441.7,23.1,22.3,0.817,22.700000000000003
420,3793.8,4324.9,41.4,40.7,0.817,41.05
421,4623.0,4647.8,25.2,25.0,0.817,25.1
422,2208.2,1920.3,21.4,20.4,0.817,20.9
423,3576.3,2496.8,39.3,37.4,0.817,38.349999999999994
424,25604.2,25089.8,21.1,19.6,0.817,20.35
425,28119.8,28951.6,14.4,14.1,0.817,14.25
426,3438.6,3242.5,21.9,21.9,0.817,21.9
427,2779.0,3101.3,46.5,45.7,0.817,46.1
428,28219.0,26790.8,23.2,21.7,0.817,22.45
429,1609.9,2945.9,11.7,10.6,0.817,11.149999999999999
430,29336.8,29153.8,21.5,20.7,0.817,21.1
431,28660.1,27173.6,14.8,13.9,0.816,14.350000000000001
432,29077.2,27736.5,24.1,23.7,0.816,23.9
433,29455.9,29208.2,12.1,11.3,0.816,11.7
434,28941.3,28565.5,25.8,24.9,0.816,25.35
435,28979.8,30101.2,14.5,13.4,0.816,13.95
436,26150.9,24519.1,26.7,27.1,0.816,26.9
437,29691.3,28752.3,20.8,19.6,0.816,20.200000000000003
438,1941.0,3243.8,16.4,15.8,0.816,16.1
439,5803.7,4877.3,20.5,20.1,0.816,20.3
440,2531.8,1919.7,16.2,15.8,0.816,16.0
441,864.4,1195.9,12.5,12.1,0.816,12.3
442,28254.6,26770.9,32.0,32.6,0.816,32.3
443,28817.5,29254.3,17.8,17.1,0.816,17.450000000000003
444,3066.1,2163.1,14.1,13.5,0.816,13.8
445,3685.9,2865.6,16.3,15.6,0.816,15.95
446,28694.3,27961.9,17.4,16.8,0.816,17.1
447,29260.1,29542.8,13.3,12.4,0.816,12.850000000000001
448,29124.7,27843.3,20.2,20.0,0.816,20.1
449,2843.9,1754.9,18.1,17.6,0.816,17.85
450,25500.1,25731.4,32.8,31.2,0.815,32.0
451,29170.8,28769.9,13.7,13.4,0.815,13.55
452,28440.4,28997.5,12.5,12.2,0.815,12.35
453,2389.4,3529.7,22.7,21.7,0.815,22.2
454,1232.9,896.7,13.3,13.0,0.815,13.15
455,2675.2,1797.1,31.4,29.9,0.815,30.65
456,28528.1,26761.8,20.9,20.7,0.815,20.799999999999997
457,30456.6,28943.9,17.8,16.8,0.815,17.3
458,28521.2,28419.8,29.8,29.0,0.815,29.4
459,4740.0,5133.3,16.2,15.1,0.815,15.649999999999999
460,29296.8,27897.7,16.1,15.2,0.815,15.65
461,18281.1,19693.2,10.6,9.8,0.815,10.2
462,28313.3,28824.1,27.4,27.7,0.815,27.549999999999997
463,2172.4,1840.4,28.6,28.2,0.815,28.4
464,26038.9,25815.2,12.2,11.8,0.815,12.0
465,2226.3,2365.6,15.0,14.9,0.815,14.95
466,27298.6,25598.1,18.6,18.2,0.814,18.4
467,26323.6,25696.6,20.4,19.9,0.814,20.15
468,1492.7,703.0,19.0,18.6,0.814,18.8
469,25539.6,25521.6,30.3,29.1,0.814,29.700000000000003
470,1389.2,1067.8,15.6,15.4,0.814,15.5
471,29648.3,28757.8,15.6,14.6,0.814,15.1
472,29996.5,29347.6,24.4,23.8,0.814,24.1
473,6472.7,4931.2,14.4,13.5,0.814,13.95
474,26964.1,25750.9,43.0,42.9,0.814,42.95
475,29637.2,28494.0,28.3,26.5,0.814,27.4
476,2669.7,1344.5,26.9,27.4,0.814,27.15
477,29397.9,28539.7,9.3,8.9,0.814,9.100000000000001
478,28202.2,28416.6,18.3,17.5,0.814,17.9
479,29128.6,28759.5,9.7,8.9,0.814,9.3
480,4791.2,5629.0,20.3,19.5,0.814,19.9
481,18291.4,19559.7,13.7,12.7,0.814,13.2
482,5799.6,5113.1,30.6,29.2,0.814,29.9
483,2375.7,2036.9,33.2,34.1,0.814,33.650000000000006
484,25431.3,25631.3,170.2,162.5,0.814,166.35
485,18819.5,19878.6,14.6,14.1,0.814,14.35
486,1769.2,2606.9,27.0,25.4,0.814,26.2
487,3463.8,2120.2,22.1,21.5,0.814,21.8
