,x,y,w,h,conf,r
0,28982.2,27194.6,25.1,24.1,0.906,24.6
1,28981.6,27619.4,25.4,24.4,0.9,24.9
2,28869.8,26065.9,25.1,24.2,0.896,24.65
3,28856.0,27020.3,21.4,20.8,0.896,21.1
4,27255.5,24933.5,24.6,25.1,0.891,24.85
5,28933.5,27913.5,104.4,111.6,0.89,108.0
6,21797.5,21490.7,154.9,155.9,0.887,155.4
7,28043.7,24469.0,22.9,22.5,0.886,22.7
8,25883.9,24026.4,33.2,31.4,0.885,32.3
9,29854.7,27383.5,28.9,29.1,0.884,29.0
10,27209.9,24922.5,46.6,45.5,0.882,46.05
11,20846.1,20806.6,30.8,30.5,0.882,30.65
12,25144.4,24129.8,41.8,40.5,0.881,41.15
13,20774.2,20567.5,56.1,54.0,0.881,55.05
14,15545.9,15808.7,13.0,12.6,0.88,12.8
15,23272.1,21343.0,24.3,23.4,0.88,23.85
16,20528.9,20432.3,22.1,21.8,0.88,21.950000000000003
17,28828.5,25819.6,24.3,24.1,0.88,24.200000000000003
18,25300.8,24722.0,34.3,32.5,0.88,33.4
19,26221.4,24290.0,40.5,37.5,0.879,39.0
20,27174.8,26318.0,23.4,22.6,0.879,23.0
21,29220.7,27061.2,65.5,62.1,0.879,63.8
22,26539.7,24311.4,36.5,34.8,0.878,35.65
23,28143.4,26519.5,25.8,24.5,0.878,25.15
24,22538.1,21832.5,42.1,39.8,0.877,40.95
25,28171.7,25897.0,13.9,13.4,0.876,13.65
26,26654.4,24162.0,25.8,26.1,0.876,25.950000000000003
27,23103.4,20433.9,29.0,28.2,0.875,28.6
28,29282.2,26660.7,68.9,72.4,0.875,70.65
29,29091.5,27471.3,13.2,12.5,0.875,12.85
30,25141.8,24440.0,22.0,21.8,0.875,21.9
31,27978.0,27284.7,12.1,11.8,0.875,11.95
32,26380.0,24996.1,27.7,26.8,0.874,27.25
33,22465.3,21665.6,70.0,67.6,0.874,68.8
34,27195.1,23667.4,38.1,38.2,0.874,38.150000000000006
35,27122.4,26405.6,26.9,25.8,0.873,26.35
36,27580.6,24207.8,22.7,22.7,0.873,22.7
37,29017.5,27715.6,63.7,58.7,0.873,61.2
38,29264.2,25586.1,37.1,37.6,0.872,37.35
39,28641.3,25856.1,13.1,12.3,0.872,12.7
40,27380.1,26733.3,24.1,24.1,0.872,24.1
41,22215.0,21959.9,48.7,46.6,0.871,47.650000000000006
42,29548.0,26034.0,23.9,23.8,0.871,23.85
43,29330.2,27254.1,24.4,25.3,0.871,24.85
44,28990.4,27037.2,11.9,11.5,0.871,11.7
45,29112.1,25344.2,47.3,47.5,0.871,47.4
46,20808.1,20479.3,18.9,18.3,0.87,18.6
47,29121.3,26476.8,63.5,61.6,0.87,62.55
48,22181.0,21903.4,22.6,21.5,0.87,22.05
49,29719.9,27330.3,41.8,39.9,0.87,40.849999999999994
50,22469.0,21707.8,17.3,16.4,0.87,16.85
51,29593.9,27291.1,22.0,21.2,0.87,21.6
52,29925.0,27622.0,29.9,29.1,0.87,29.5
53,29202.2,28052.2,27.1,25.6,0.87,26.35
54,25222.3,24249.7,64.2,60.7,0.87,62.45
55,27873.7,25618.8,94.1,90.1,0.87,92.1
56,29218.1,26211.2,41.9,38.4,0.869,40.15
57,24880.6,24153.2,22.0,20.3,0.869,21.15
58,29392.1,25612.7,21.5,20.6,0.869,21.05
59,20879.3,20441.6,21.6,20.7,0.869,21.15
60,28084.7,25727.8,13.5,13.1,0.869,13.3
61,26380.3,24670.9,27.3,27.3,0.869,27.3
62,23910.8,21221.5,14.2,13.3,0.868,13.75
63,28592.6,27245.9,23.0,23.6,0.868,23.3
64,26085.2,24527.0,12.9,12.1,0.868,12.5
65,29733.0,26688.7,17.0,16.4,0.868,16.7
66,22158.2,21385.0,52.8,51.9,0.868,52.349999999999994
67,27247.6,26361.1,32.9,31.7,0.868,32.3
68,27268.0,25308.0,22.2,21.1,0.867,21.65
69,24927.9,24356.7,38.9,37.7,0.867,38.3
70,29954.1,27579.1,57.3,57.0,0.867,57.15
71,26001.9,25272.0,36.2,33.7,0.866,34.95
72,24156.8,21021.7,25.3,24.2,0.866,24.75
73,28077.1,26660.3,40.7,41.0,0.866,40.85
74,27571.2,26215.2,13.3,13.1,0.866,13.2
75,29044.3,27617.2,20.2,19.3,0.866,19.75
76,27564.2,24665.1,29.7,29.4,0.866,29.549999999999997
77,26849.9,26244.1,62.2,60.4,0.865,61.3
78,29765.9,26126.0,28.9,27.1,0.865,28.0
79,26024.4,25171.7,17.2,16.7,0.865,16.95
80,25002.9,23763.0,48.6,48.3,0.865,48.45
81,26375.8,25363.6,23.5,22.4,0.865,22.95
82,27444.5,24797.7,14.4,13.9,0.865,14.15
83,27516.5,24846.8,22.3,23.4,0.865,22.85
84,15791.9,15849.4,23.0,23.1,0.864,23.05
85,23282.1,21543.7,28.2,26.9,0.864,27.549999999999997
86,15887.4,15163.8,45.1,46.2,0.864,45.650000000000006
87,27906.8,26279.3,23.3,22.2,0.864,22.75
88,26395.2,24640.7,23.8,23.6,0.864,23.700000000000003
89,30002.5,27205.0,67.7,64.4,0.864,66.05000000000001
90,29424.0,27079.6,26.9,26.7,0.864,26.799999999999997
91,28955.4,25431.5,43.0,40.9,0.864,41.95
92,20887.8,20762.4,19.5,19.0,0.864,19.25
93,26054.0,24579.6,16.6,16.2,0.864,16.4
94,28526.3,27419.9,25.7,25.0,0.864,25.35
95,29540.0,27955.6,20.7,20.4,0.863,20.549999999999997
96,29929.6,27114.7,15.1,14.2,0.863,14.649999999999999
97,27375.9,25980.8,26.9,26.3,0.863,26.6
98,27048.7,24754.2,15.0,14.3,0.863,14.65
99,20556.1,19790.9,41.8,39.9,0.863,40.849999999999994
100,30400.9,27515.2,75.0,70.2,0.862,72.6
101,29543.4,27773.7,56.7,55.5,0.862,56.1
102,27309.6,26185.1,32.1,31.2,0.862,31.65
103,27509.6,25394.2,48.1,49.4,0.862,48.75
104,29196.2,27398.3,12.5,12.2,0.862,12.35
105,26367.2,24604.8,22.4,20.8,0.862,21.6
106,26375.3,25325.9,19.2,18.7,0.861,18.95
107,27105.0,26244.3,17.5,16.9,0.861,17.2
108,25025.2,24607.9,52.3,49.6,0.861,50.95
109,22949.8,20886.3,35.2,33.9,0.861,34.55
110,27220.6,26605.9,19.7,19.4,0.861,19.549999999999997
111,24434.3,21034.3,24.7,24.3,0.861,24.5
112,30018.5,27625.8,16.3,15.2,0.86,15.75
113,22300.7,21820.2,41.1,40.2,0.86,40.650000000000006
114,22879.1,20263.0,30.8,28.5,0.86,29.65
115,24394.0,20956.9,19.8,18.3,0.86,19.05
116,1668.6,394.3,21.6,21.5,0.86,21.55
117,24126.9,21005.4,22.2,21.5,0.86,21.85
118,29042.5,25718.3,20.8,19.9,0.86,20.35
119,28624.6,27136.5,34.9,33.7,0.86,34.3
120,28272.4,26109.0,22.1,22.4,0.86,22.25
121,23306.6,21670.8,22.8,22.8,0.859,22.8
122,27322.7,24528.7,15.4,15.1,0.859,15.25
123,24105.6,21210.8,52.2,49.1,0.859,50.650000000000006
124,29881.1,27211.0,39.4,39.1,0.859,39.25
125,28346.7,25640.3,12.5,11.7,0.859,12.1
126,30057.0,26773.7,18.3,17.7,0.859,18.0
127,29914.3,26794.4,14.7,14.1,0.858,14.399999999999999
128,22217.4,21633.0,23.2,21.4,0.858,22.299999999999997
129,28879.3,25090.8,24.4,23.3,0.858,23.85
130,28939.1,26357.8,33.9,32.9,0.858,33.4
131,27111.2,26529.7,35.5,33.9,0.857,34.7
132,27163.2,24926.3,33.4,33.0,0.857,33.2
133,23944.0,21413.8,13.7,13.3,0.857,13.5
134,25011.3,23913.8,16.8,16.5,0.857,16.65
135,28263.6,27287.7,19.0,18.6,0.856,18.8
136,29703.0,27300.1,16.6,16.1,0.856,16.35
137,29564.5,26438.1,26.4,25.1,0.856,25.75
138,23384.0,21746.5,13.8,13.1,0.856,13.45
139,30031.1,27150.5,19.4,18.5,0.856,18.95
140,27933.7,27097.8,34.1,34.5,0.856,34.3
141,26887.4,24928.9,23.5,22.8,0.856,23.15
142,29019.9,26540.1,37.1,35.8,0.856,36.45
143,29336.4,27932.2,23.6,23.5,0.856,23.55
144,30089.0,27667.3,51.4,51.7,0.855,51.55
145,22995.3,20380.0,18.4,17.7,0.855,18.049999999999997
146,28276.3,26499.5,37.4,35.3,0.855,36.349999999999994
147,25044.3,23824.2,32.8,31.6,0.855,32.2
148,25884.4,24566.3,41.8,43.5,0.855,42.65
149,22053.5,21874.9,19.2,18.5,0.855,18.85
150,15721.4,15119.8,21.9,21.6,0.855,21.75
151,27892.1,27168.1,60.8,59.6,0.855,60.2
152,27165.9,25165.3,23.3,23.7,0.855,23.5
153,26332.8,25021.8,40.9,41.2,0.855,41.05
154,24831.0,23761.2,18.9,18.2,0.854,18.549999999999997
155,23034.5,20078.1,32.0,30.3,0.854,31.15
156,29879.2,27100.2,29.1,28.2,0.854,28.65
157,28624.3,26194.3,18.4,18.2,0.854,18.299999999999997
158,29913.8,26937.2,32.2,29.9,0.854,31.05
159,29456.0,25894.2,34.4,33.8,0.854,34.099999999999994
160,21942.7,21363.3,17.7,17.0,0.853,17.35
161,29338.3,27080.2,16.3,15.0,0.853,15.65
162,28362.0,25179.7,45.5,48.4,0.853,46.95
163,28297.9,26699.0,52.3,52.2,0.853,52.25
164,27243.7,23852.3,23.8,22.8,0.853,23.3
165,29363.7,26221.9,13.2,12.3,0.853,12.75
166,26812.1,26195.0,17.4,16.8,0.853,17.1
167,21792.1,21650.4,13.1,12.4,0.853,12.75
168,23492.7,21607.9,31.1,29.3,0.853,30.200000000000003
169,27579.5,24731.0,16.3,16.2,0.853,16.25
170,27622.1,24620.6,38.6,37.1,0.853,37.85
171,29364.1,27341.3,22.5,22.2,0.853,22.35
172,27192.6,25441.7,13.4,12.4,0.853,12.9
173,23247.9,21225.9,13.5,12.8,0.853,13.15
174,30173.5,26315.7,36.9,37.7,0.853,37.3
175,26959.1,24919.0,18.7,17.7,0.852,18.2
176,29305.6,27672.5,33.0,32.9,0.852,32.95
177,28702.5,27554.3,33.5,33.1,0.852,33.3
178,27765.9,25725.1,13.0,13.0,0.852,13.0
179,20532.8,20514.7,13.0,12.2,0.852,12.6
180,23959.1,21221.5,12.6,11.9,0.852,12.25
181,20827.1,19864.9,30.9,30.1,0.852,30.5
182,29940.9,27304.2,50.2,48.4,0.852,49.3
183,20705.5,20310.4,29.7,28.1,0.852,28.9
184,27151.5,26599.8,14.3,13.5,0.852,13.9
185,28519.6,26103.9,34.9,33.9,0.852,34.4
186,30181.5,26540.4,28.4,29.5,0.852,28.95
187,26697.7,24426.7,25.6,24.9,0.852,25.25
188,29321.2,27758.5,24.8,23.5,0.851,24.15
189,29332.5,27649.8,15.8,15.7,0.851,15.75
190,29734.9,26731.2,17.3,16.9,0.851,17.1
191,27235.4,24192.4,18.2,17.5,0.851,17.85
192,27411.1,25175.2,14.9,14.3,0.851,14.600000000000001
193,29653.0,26190.8,137.8,127.9,0.851,132.85000000000002
194,28620.4,25768.1,26.2,25.4,0.851,25.799999999999997
195,28542.4,26951.3,23.2,23.7,0.851,23.45
196,29742.7,27453.9,39.6,40.5,0.851,40.05
197,28827.7,26649.6,11.5,11.0,0.851,11.25
198,23563.5,21099.3,30.4,27.8,0.851,29.1
199,24751.5,21492.5,28.9,27.8,0.851,28.35
200,29451.0,27841.0,22.1,20.8,0.85,21.450000000000003
201,29001.7,26653.8,22.8,22.2,0.85,22.5
202,29716.4,25865.8,19.7,19.3,0.85,19.5
203,26328.6,24756.0,23.8,23.6,0.85,23.700000000000003
204,27016.3,23445.6,32.0,35.1,0.85,33.55
205,28938.6,26213.4,26.5,25.3,0.85,25.9
206,26308.9,25150.1,28.3,27.1,0.85,27.700000000000003
207,29600.2,27912.3,28.3,27.5,0.85,27.9
208,28624.6,27501.3,20.2,20.9,0.849,20.549999999999997
209,28224.7,25145.7,18.2,17.4,0.849,17.799999999999997
210,20521.8,20092.1,39.3,38.5,0.849,38.9
211,22940.9,21255.8,21.7,21.0,0.849,21.35
212,24021.6,21353.9,12.8,12.4,0.849,12.600000000000001
213,27928.6,24840.9,23.4,23.8,0.849,23.6
214,26048.7,25089.0,20.5,20.7,0.849,20.6
215,27413.5,24576.1,13.4,12.9,0.848,13.15
216,27081.0,25223.6,16.2,15.9,0.848,16.05
217,26236.2,24481.0,15.4,14.8,0.848,15.100000000000001
218,28382.6,25794.7,38.8,38.8,0.848,38.8
219,29971.8,26474.1,13.6,13.0,0.848,13.3
220,28089.7,26712.4,15.8,15.3,0.848,15.55
221,28345.9,25408.9,37.5,35.0,0.848,36.25
222,24983.8,24505.7,24.4,23.0,0.848,23.7
223,28694.6,25185.6,44.9,47.0,0.848,45.95
224,26170.9,24275.5,18.1,18.0,0.848,18.05
225,23871.4,21491.4,46.6,46.3,0.848,46.45
226,30493.6,26654.9,23.6,23.5,0.848,23.55
227,27409.1,26394.7,11.7,11.1,0.848,11.399999999999999
228,29078.1,27982.2,23.5,23.0,0.848,23.25
229,26137.1,25398.8,27.7,27.1,0.848,27.4
230,27940.1,24931.2,31.5,30.6,0.847,31.05
231,24221.3,21179.2,44.1,41.4,0.847,42.75
232,27632.5,25591.2,13.2,12.7,0.847,12.95
233,23609.9,21298.6,32.6,31.5,0.847,32.05
234,27611.3,24148.5,35.4,31.9,0.847,33.65
235,23363.6,21414.2,14.2,13.7,0.847,13.95
236,29003.7,25659.6,48.8,49.2,0.847,49.0
237,27370.5,24937.4,20.1,19.7,0.847,19.9
238,22178.3,21586.7,23.7,23.8,0.847,23.75
239,22752.3,20369.5,12.9,12.7,0.847,12.8
240,27132.5,26200.5,15.7,14.7,0.847,15.2
241,26167.4,24820.3,20.9,19.6,0.847,20.25
242,20845.2,20307.6,29.3,29.9,0.846,29.6
243,20427.7,20249.6,22.6,22.7,0.846,22.65
244,29293.1,27432.4,29.5,28.8,0.846,29.15
245,29426.8,27617.9,27.5,25.7,0.846,26.6
246,24613.2,21326.8,29.8,29.8,0.846,29.8
247,29577.4,27167.6,31.8,31.9,0.846,31.85
248,22894.4,20856.6,24.1,24.0,0.846,24.05
249,26285.8,24633.7,15.1,14.5,0.846,14.8
250,27313.1,23741.9,53.6,49.9,0.846,51.75
251,16131.4,14549.0,19.8,19.4,0.846,19.6
252,28411.8,24815.9,79.5,77.7,0.846,78.6
253,29762.3,26659.7,21.4,22.3,0.846,21.85
254,29465.2,26165.7,18.3,18.1,0.846,18.200000000000003
255,30050.1,26151.3,29.1,29.6,0.846,29.35
256,28477.1,27322.9,13.9,13.6,0.846,13.75
257,24218.0,21008.4,33.3,32.7,0.846,33.0
258,21562.5,21397.7,18.5,17.9,0.846,18.2
259,21908.4,21504.3,23.6,24.0,0.846,23.8
260,23017.9,21236.9,16.3,15.7,0.846,16.0
261,23279.7,21423.2,16.0,15.7,0.846,15.85
262,28931.6,25383.7,16.4,16.3,0.846,16.35
263,25952.7,24142.4,11.9,11.4,0.846,11.65
264,22605.3,21735.4,24.1,23.6,0.845,23.85
265,29501.7,27058.2,12.2,11.6,0.845,11.899999999999999
266,25162.7,23908.7,16.8,16.4,0.845,16.6
267,29457.3,27129.1,18.7,18.2,0.845,18.45
268,25260.8,24605.8,18.4,17.7,0.845,18.049999999999997
269,24728.8,23683.4,23.1,21.9,0.845,22.5
270,27233.3,23781.8,29.5,28.3,0.845,28.9
271,23538.1,21267.5,23.3,22.2,0.845,22.75
272,24616.2,21421.1,13.0,12.1,0.845,12.55
273,15575.1,15762.4,18.9,19.1,0.845,19.0
274,15785.8,14659.4,12.9,12.5,0.845,12.7
275,15728.6,15687.9,17.7,17.0,0.845,17.35
276,24198.7,21543.0,16.1,15.0,0.845,15.55
277,30221.4,26942.4,27.0,27.0,0.845,27.0
278,27142.4,25483.1,20.7,21.4,0.845,21.049999999999997
279,27296.1,25164.4,12.4,11.8,0.844,12.100000000000001
280,27086.5,24568.1,17.6,16.7,0.844,17.15
281,27089.7,26197.5,17.5,17.4,0.844,17.45
282,22538.1,21500.3,25.4,25.5,0.844,25.45
283,29309.0,26817.3,13.0,12.9,0.844,12.95
284,27951.6,27327.0,14.8,14.4,0.844,14.600000000000001
285,28332.2,24594.8,17.5,17.0,0.844,17.25
286,28239.4,24616.7,29.2,28.6,0.844,28.9
287,28596.4,25273.5,33.5,32.0,0.844,32.75
288,28850.1,27505.4,49.3,50.2,0.844,49.75
289,27099.2,26140.6,15.0,14.0,0.843,14.5
290,26281.5,25121.7,18.4,17.7,0.843,18.049999999999997
291,28119.0,27106.5,35.6,35.4,0.843,35.5
292,24516.2,21405.0,13.1,12.4,0.843,12.75
293,28102.8,26488.7,25.3,24.8,0.843,25.05
294,15720.5,15517.3,13.3,13.1,0.843,13.2
295,24460.9,21299.1,14.4,13.6,0.843,14.0
296,28831.7,25071.3,22.4,21.3,0.843,21.85
297,26018.2,24989.0,19.7,18.5,0.843,19.1
298,26297.1,25705.1,16.4,16.1,0.843,16.25
299,22162.0,21563.1,16.0,15.4,0.842,15.7
300,27373.3,24838.1,19.7,19.1,0.842,19.4
301,29268.1,26301.3,64.0,65.4,0.842,64.7
302,27855.5,26280.0,17.8,17.3,0.842,17.55
303,28347.4,25089.3,12.7,12.4,0.842,12.55
304,28613.7,24923.3,14.7,14.1,0.842,14.399999999999999
305,29259.1,27177.4,56.6,57.2,0.842,56.900000000000006
306,29459.9,26584.2,14.4,13.3,0.842,13.850000000000001
307,26660.1,24570.5,44.3,42.0,0.841,43.15
308,28334.0,24715.1,13.0,12.6,0.841,12.8
309,28117.4,24991.4,21.8,20.6,0.841,21.200000000000003
310,28904.3,26166.7,25.8,24.8,0.841,25.3
311,29396.4,26339.2,14.6,14.1,0.841,14.35
312,23395.0,21406.6,30.8,29.8,0.841,30.3
313,28865.9,26916.5,24.1,21.9,0.841,23.0
314,26836.0,24443.5,19.6,19.2,0.841,19.4
315,29056.4,25309.3,18.1,17.5,0.841,17.8
316,27967.0,25433.0,35.8,36.0,0.841,35.9
317,24133.3,21361.5,13.7,13.3,0.841,13.5
318,27223.1,25524.7,37.3,36.3,0.841,36.8
319,28127.5,27414.4,12.3,11.5,0.841,11.9
320,28887.3,26812.0,17.0,16.4,0.841,16.7
321,1605.0,202.4,14.5,13.4,0.841,13.95
322,27372.1,26776.2,16.6,15.9,0.841,16.25
323,23794.7,21449.7,13.8,13.4,0.841,13.600000000000001
324,28442.0,25084.3,32.2,30.5,0.841,31.35
325,24514.9,21418.3,11.4,11.1,0.841,11.25
326,27645.8,26758.0,12.5,11.7,0.841,12.1
327,21096.3,19233.1,24.6,24.1,0.84,24.35
328,28461.5,25266.1,24.0,25.2,0.84,24.6
329,23157.8,21376.8,12.4,11.6,0.84,12.0
330,29730.6,25905.8,16.0,16.3,0.84,16.15
331,27206.2,25588.0,23.6,23.4,0.84,23.5
332,28437.7,26104.5,17.3,16.3,0.84,16.8
333,28413.3,26091.7,11.2,10.6,0.84,10.899999999999999
334,27414.3,25156.0,14.5,13.5,0.84,14.0
335,27618.6,25078.1,39.6,39.0,0.84,39.3
336,22786.3,20686.2,179.2,167.7,0.84,173.45
337,26989.4,25162.4,15.4,15.2,0.84,15.3
338,27399.4,26608.2,21.2,20.7,0.84,20.95
339,27688.2,25964.6,12.1,12.0,0.84,12.05
340,22222.3,21301.7,30.3,29.4,0.84,29.85
341,27158.0,24232.7,33.8,37.8,0.84,35.8
342,24561.4,21277.2,11.6,11.1,0.84,11.35
343,28939.2,25648.8,33.5,32.9,0.84,33.2
344,24640.9,21484.9,12.3,11.5,0.84,11.9
345,26635.1,24377.3,22.3,22.8,0.839,22.55
346,30048.1,26938.2,22.2,21.9,0.839,22.049999999999997
347,27954.8,25163.7,25.1,26.4,0.839,25.75
348,26608.9,24522.1,15.8,14.4,0.839,15.100000000000001
349,28803.1,25074.8,13.7,13.3,0.839,13.5
350,28320.8,27176.7,16.4,15.5,0.839,15.95
351,22125.9,21788.6,17.2,16.6,0.838,16.9
352,28907.6,25894.4,13.5,12.7,0.838,13.1
353,16143.2,14928.2,31.6,32.5,0.838,32.05
354,23507.9,21277.3,14.2,13.3,0.838,13.75
355,23671.5,21199.0,18.8,17.7,0.838,18.25
356,26920.7,24776.3,30.2,30.5,0.838,30.35
357,28209.6,24599.2,29.8,29.3,0.838,29.55
358,22537.3,21784.5,19.0,19.2,0.838,19.1
359,27237.0,26236.5,22.1,21.4,0.838,21.75
360,27679.8,27005.3,23.0,21.4,0.838,22.2
361,27616.8,26744.4,29.1,27.7,0.838,28.4
362,27478.7,24573.5,15.6,15.2,0.838,15.399999999999999
363,29328.8,26673.5,30.5,29.3,0.838,29.9
364,16503.6,14101.1,23.4,24.7,0.838,24.049999999999997
365,25079.9,23855.8,20.4,19.7,0.837,20.049999999999997
366,20918.2,20128.2,21.7,21.1,0.837,21.4
367,25046.2,24027.9,47.3,48.6,0.837,47.95
368,15689.5,14983.8,49.4,51.6,0.837,50.5
369,27544.8,26236.9,15.1,14.9,0.837,15.0
370,24788.3,24086.3,21.4,21.2,0.837,21.299999999999997
371,24770.5,24222.0,18.5,18.9,0.837,18.7
372,25048.1,23852.3,11.8,10.8,0.837,11.3
373,27418.8,25658.9,18.6,18.4,0.837,18.5
374,28338.4,27150.3,17.5,17.3,0.837,17.4
375,27555.5,25895.3,16.9,16.2,0.837,16.549999999999997
376,30175.1,27101.1,34.8,35.2,0.837,35.0
377,28621.0,26386.6,23.2,21.8,0.837,22.5
378,26197.0,24437.6,24.9,23.2,0.837,24.049999999999997
379,28121.2,25225.3,33.3,33.2,0.837,33.25
380,15364.3,15578.2,30.3,28.2,0.837,29.25
381,28972.3,27867.8,25.1,23.8,0.837,24.450000000000003
382,28386.7,24955.0,17.2,15.8,0.837,16.5
383,28280.4,24771.4,31.0,30.9,0.837,30.95
384,29516.9,26151.2,15.3,13.9,0.836,14.600000000000001
385,28523.2,27645.4,12.9,12.4,0.836,12.65
386,27328.2,26164.7,14.8,13.8,0.836,14.3
387,24523.8,21372.0,19.9,19.5,0.836,19.7
388,24906.3,23571.5,15.9,15.6,0.836,15.75
389,27209.3,23584.3,16.2,15.9,0.836,16.05
390,24734.1,24222.6,15.1,15.3,0.836,15.2
391,23506.1,21625.3,17.9,16.5,0.836,17.2
392,27357.3,26076.8,13.9,13.4,0.836,13.65
393,27401.3,24641.5,12.8,12.2,0.836,12.5
394,29703.2,27067.9,21.4,21.1,0.836,21.25
395,20897.1,20157.3,25.1,25.0,0.836,25.05
396,27916.1,26359.1,13.7,12.8,0.836,13.25
397,23721.5,21392.9,11.3,11.2,0.836,11.25
398,28383.5,27714.6,14.6,14.1,0.836,14.35
399,26381.8,24720.4,13.6,13.2,0.836,13.399999999999999
400,28356.9,27068.6,17.6,17.7,0.836,17.65
401,29087.9,26691.6,11.3,10.7,0.835,11.0
402,28151.3,24832.3,16.1,16.0,0.835,16.05
403,27011.4,24720.9,31.6,30.8,0.835,31.200000000000003
404,24266.3,21545.7,14.9,14.1,0.835,14.5
405,20466.2,19919.3,24.4,23.7,0.835,24.049999999999997
406,29447.0,27085.1,11.7,11.7,0.835,11.7
407,26423.8,24766.5,13.2,12.5,0.835,12.85
408,22898.5,20900.5,20.0,19.8,0.835,19.9
409,27331.2,26331.8,15.8,14.6,0.835,15.2
410,22386.1,21699.0,20.4,20.2,0.835,20.299999999999997
411,25223.8,23817.3,26.2,25.1,0.835,25.65
412,22141.0,21816.2,12.0,11.5,0.835,11.75
413,27035.6,25030.9,14.2,13.9,0.835,14.05
414,28688.1,26911.6,31.5,32.1,0.835,31.8
415,29146.2,25543.9,13.7,13.1,0.835,13.399999999999999
416,27446.5,24542.4,48.6,45.1,0.834,46.85
417,30491.5,27425.4,35.3,33.7,0.834,34.5
418,20608.8,19620.2,27.9,27.1,0.834,27.5
419,28398.7,26585.1,24.0,22.9,0.834,23.45
420,27206.6,24813.7,12.7,12.3,0.834,12.5
421,28974.2,25963.8,14.2,13.9,0.834,14.05
422,1601.6,241.2,25.3,25.4,0.834,25.35
423,27670.2,24611.5,15.0,14.5,0.834,14.75
424,24348.7,21217.6,64.4,62.9,0.834,63.650000000000006
425,27915.6,24503.4,15.1,14.5,0.834,14.8
426,23125.6,21178.1,20.0,20.4,0.834,20.2
427,28395.8,26777.0,13.2,12.8,0.834,13.0
428,28347.2,25366.0,44.5,44.8,0.834,44.65
429,29034.3,26367.5,10.9,10.3,0.834,10.600000000000001
430,16119.3,14066.6,13.9,13.4,0.834,13.65
431,28005.2,26015.6,16.6,16.2,0.834,16.4
432,28445.9,25905.8,20.1,20.4,0.834,20.25
433,27322.1,26710.2,12.3,11.9,0.834,12.100000000000001
434,27104.0,25559.7,25.4,25.5,0.834,25.45
435,27914.6,24719.7,16.0,15.2,0.834,15.6
436,28554.1,27013.9,15.3,14.1,0.833,14.7
437,28284.1,24878.9,12.5,12.0,0.833,12.25
438,26214.7,24614.4,12.0,10.9,0.833,11.45
439,27944.2,24290.8,36.8,35.8,0.833,36.3
440,26741.7,24330.6,22.2,20.7,0.833,21.45
441,25436.4,24531.6,15.7,14.8,0.833,15.25
442,27610.4,26612.1,24.6,24.7,0.833,24.65
443,23705.6,21253.7,16.5,15.7,0.833,16.1
444,27298.2,25497.8,11.0,10.5,0.833,10.75
445,29697.2,26636.4,21.2,20.8,0.833,21.0
446,23246.7,21744.6,17.0,16.7,0.832,16.85
447,29824.1,27656.0,16.9,15.9,0.832,16.4
448,28538.6,25098.6,15.7,15.6,0.832,15.649999999999999
449,29546.0,26600.7,13.9,13.1,0.832,13.5
450,24560.3,21458.8,10.4,9.8,0.832,10.100000000000001
451,27853.0,24990.6,18.5,19.2,0.832,18.85
452,23290.2,21734.7,12.2,11.8,0.832,12.0
453,20895.6,20005.3,21.8,20.9,0.832,21.35
454,23713.3,21114.3,21.3,20.3,0.832,20.8
455,27453.6,24474.7,12.6,12.3,0.832,12.45
456,28679.7,27856.3,19.9,18.9,0.832,19.4
457,29347.9,27293.4,17.2,16.5,0.832,16.85
458,28924.0,26101.1,20.9,19.4,0.832,20.15
459,28210.6,26094.3,26.2,25.0,0.832,25.6
460,27971.1,24822.3,29.7,29.6,0.832,29.65
461,26378.8,24690.6,14.1,13.2,0.832,13.649999999999999
462,26715.9,24525.5,50.0,47.5,0.832,48.75
463,28154.4,24446.8,27.8,26.8,0.832,27.3
464,28629.5,25313.9,13.8,13.2,0.831,13.5
465,29181.0,25571.3,29.0,28.5,0.831,28.75
466,20856.4,19944.5,32.7,33.3,0.831,33.0
467,23751.3,21111.2,17.9,17.3,0.831,17.6
468,29138.2,26065.6,17.3,15.8,0.831,16.55
469,24738.8,24061.8,29.1,26.3,0.831,27.700000000000003
470,23517.5,21578.7,13.5,12.9,0.831,13.2
471,28485.0,27760.1,11.7,11.1,0.831,11.399999999999999
472,24691.4,21306.9,11.4,10.8,0.831,11.100000000000001
473,24562.4,21432.9,13.1,12.0,0.831,12.55
474,29128.4,26595.9,13.9,13.3,0.831,13.600000000000001
475,22992.6,20165.3,20.3,20.3,0.831,20.3
476,20498.9,20463.5,13.3,12.7,0.831,13.0
477,29482.1,27036.4,17.9,17.6,0.831,17.75
478,26144.8,24935.2,16.8,16.3,0.831,16.55
479,29048.0,27854.0,13.5,13.0,0.831,13.25
480,25200.9,24170.2,15.8,15.7,0.831,15.75
481,26153.1,24150.9,25.9,24.7,0.831,25.299999999999997
482,26276.2,24812.6,23.1,22.8,0.831,22.950000000000003
483,26427.4,24924.3,17.2,16.6,0.831,16.9
484,30053.5,26297.2,11.8,11.2,0.83,11.5
485,28223.1,25480.5,16.5,16.2,0.83,16.35
486,27093.5,25325.9,13.3,13.1,0.83,13.2
487,16276.4,14028.6,13.9,13.5,0.83,13.7
