,x,y,w,h,conf,r
0,703.2,3044.4,195.2,192.0,0.924,193.6
1,584.8,4495.9,85.2,80.7,0.923,82.95
2,1576.5,3124.6,222.0,224.8,0.914,223.4
3,1929.5,3783.8,114.2,108.8,0.913,111.5
4,1188.0,4617.1,243.9,233.4,0.912,238.65
5,839.3,2929.2,156.2,161.4,0.912,158.8
6,594.4,6060.7,206.5,214.0,0.911,210.25
7,1680.9,777.8,365.1,327.6,0.907,346.35
8,1806.8,7180.0,23.4,21.7,0.903,22.549999999999997
9,622.5,1127.6,245.0,255.2,0.9,250.1
10,2013.3,798.4,49.8,50.7,0.899,50.25
11,1343.2,3876.8,61.1,61.2,0.898,61.150000000000006
12,1454.4,1401.3,86.4,85.5,0.898,85.95
13,1916.1,5809.7,67.0,65.8,0.893,66.4
14,802.1,7009.3,76.0,81.8,0.89,78.9
15,2095.2,6894.4,23.2,22.2,0.889,22.7
16,1666.2,14011.3,53.0,50.8,0.889,51.9
17,655.7,2635.8,138.3,142.5,0.888,140.4
18,1282.2,1126.0,236.1,251.1,0.888,243.6
19,2718.4,8448.6,40.0,40.3,0.888,40.15
20,2604.1,7479.2,33.1,31.8,0.887,32.45
21,2518.4,8480.5,25.2,23.6,0.887,24.4
22,1792.8,180.8,23.1,22.8,0.886,22.950000000000003
23,1044.0,1887.1,199.8,179.3,0.885,189.55
24,2027.6,1243.6,23.8,24.0,0.885,23.9
25,1331.6,6035.8,50.0,49.1,0.885,49.55
26,972.8,884.9,85.9,83.4,0.883,84.65
27,541.7,6431.5,28.0,28.1,0.883,28.05
28,502.6,4043.5,17.1,15.4,0.881,16.25
29,2027.7,266.7,63.0,67.0,0.881,65.0
30,507.9,4614.9,45.0,45.1,0.88,45.05
31,1223.0,1357.0,23.8,23.9,0.88,23.85
32,166.2,1373.2,47.8,46.8,0.88,47.3
33,2761.8,14157.8,51.8,51.1,0.88,51.45
34,1344.9,2250.5,49.2,49.1,0.88,49.150000000000006
35,337.9,1812.5,61.0,61.7,0.879,61.35
36,1700.7,4059.6,245.8,237.5,0.878,241.65
37,953.1,488.1,14.0,13.5,0.878,13.75
38,1143.7,610.8,67.0,66.1,0.878,66.55
39,1611.5,5206.0,45.6,46.1,0.878,45.85
40,1776.8,7550.7,84.4,89.7,0.878,87.05000000000001
41,1167.2,961.6,47.5,46.9,0.877,47.2
42,2023.1,7124.9,55.1,56.3,0.877,55.7
43,1462.4,7316.5,46.9,46.5,0.877,46.7
44,1715.1,512.5,42.7,45.6,0.877,44.150000000000006
45,1271.5,3117.8,50.6,49.8,0.876,50.2
46,1010.3,1774.4,46.6,48.6,0.876,47.6
47,1886.3,14263.4,65.1,59.1,0.876,62.099999999999994
48,2146.4,202.3,27.0,27.0,0.876,27.0
49,2225.5,2881.5,27.1,25.9,0.876,26.5
50,2263.9,1652.3,54.1,50.0,0.875,52.05
51,924.6,6911.2,74.3,69.7,0.875,72.0
52,310.1,303.9,31.9,31.4,0.875,31.65
53,715.1,7432.4,20.3,20.6,0.875,20.450000000000003
54,2239.4,4097.6,42.9,42.5,0.874,42.7
55,1243.4,2018.4,276.8,262.6,0.874,269.70000000000005
56,748.6,548.3,177.8,178.4,0.874,178.10000000000002
57,1930.2,7329.9,23.5,23.4,0.874,23.45
58,1230.8,3415.9,24.7,23.4,0.874,24.049999999999997
59,1495.9,2296.2,13.7,13.3,0.873,13.5
60,1200.0,13811.5,65.0,58.3,0.873,61.65
61,251.7,2468.2,41.5,41.9,0.873,41.7
62,1806.6,7284.3,26.2,27.5,0.873,26.85
63,1460.1,1655.2,48.3,50.4,0.873,49.349999999999994
64,2140.4,14313.3,14.8,14.2,0.872,14.5
65,1941.0,2067.6,54.7,57.5,0.872,56.1
66,235.4,227.9,42.7,42.2,0.872,42.45
67,2455.7,5674.2,25.1,24.6,0.872,24.85
68,232.5,2353.5,23.1,22.7,0.871,22.9
69,1869.0,704.9,42.8,45.2,0.871,44.0
70,1000.1,2784.4,93.6,91.4,0.871,92.5
71,2116.9,7395.7,46.9,47.2,0.871,47.05
72,2060.2,58.9,13.1,12.1,0.871,12.6
73,1887.1,7443.4,18.3,17.8,0.87,18.05
74,2219.4,6669.8,23.6,23.0,0.87,23.3
75,995.4,3890.0,30.7,31.8,0.87,31.25
76,961.6,13889.0,17.5,16.8,0.87,17.15
77,796.5,5700.6,61.7,57.3,0.87,59.5
78,2017.5,2022.3,110.6,114.5,0.87,112.55
79,2591.1,7377.6,14.3,13.6,0.87,13.95
80,1709.7,3793.0,140.9,142.2,0.869,141.55
81,2099.8,14303.9,25.3,25.3,0.869,25.3
82,2049.7,3869.6,99.5,105.9,0.869,102.7
83,1692.7,8101.0,27.0,27.1,0.869,27.05
84,2179.7,589.9,17.0,16.0,0.869,16.5
85,2053.6,6184.6,48.1,46.5,0.869,47.3
86,1425.3,8741.6,41.0,40.2,0.868,40.6
87,2633.7,7065.2,16.5,17.3,0.867,16.9
88,2386.3,14162.2,217.5,211.4,0.867,214.45
89,1740.5,7753.0,27.8,28.3,0.867,28.05
90,1772.7,7731.3,34.6,36.1,0.867,35.35
91,859.7,3590.4,40.6,42.2,0.867,41.400000000000006
92,2402.5,3165.7,20.5,19.5,0.867,20.0
93,2316.3,3144.8,19.7,19.3,0.866,19.5
94,2239.7,3684.0,32.1,33.2,0.866,32.650000000000006
95,769.4,6606.7,23.9,23.6,0.866,23.75
96,577.6,6214.2,127.6,115.5,0.866,121.55
97,1371.3,270.2,34.4,33.5,0.866,33.95
98,2329.0,8627.5,14.9,14.8,0.866,14.850000000000001
99,608.0,7637.5,20.4,20.5,0.865,20.45
100,2421.4,6654.1,20.9,20.0,0.865,20.45
101,367.0,2154.0,53.2,56.0,0.865,54.6
102,1282.2,2221.8,29.2,29.6,0.865,29.4
103,853.5,128.6,30.6,31.0,0.865,30.8
104,2296.0,3268.4,22.7,23.3,0.865,23.0
105,1356.2,1273.8,50.7,50.6,0.865,50.650000000000006
106,2188.0,6266.8,37.8,37.9,0.865,37.849999999999994
107,1399.0,6756.3,25.3,24.9,0.865,25.1
108,725.0,1211.7,52.2,51.9,0.864,52.05
109,412.5,6018.9,19.4,19.1,0.864,19.25
110,1155.4,438.8,31.2,31.5,0.864,31.35
111,438.8,948.0,44.7,43.6,0.864,44.150000000000006
112,1630.6,14195.2,20.5,19.8,0.864,20.15
113,1262.3,6030.7,40.0,37.5,0.864,38.75
114,1625.1,1667.7,20.5,21.7,0.864,21.1
115,1770.0,1111.6,29.6,29.4,0.864,29.5
116,943.7,2654.4,24.5,22.7,0.864,23.6
117,189.3,2216.3,29.3,29.2,0.864,29.25
118,2346.0,3665.9,19.0,18.6,0.864,18.8
119,802.9,6024.1,51.7,51.4,0.863,51.55
120,1942.5,8367.7,21.8,20.6,0.863,21.200000000000003
121,1867.5,6035.0,47.5,48.2,0.863,47.85
122,1069.3,2812.3,17.6,17.2,0.863,17.4
123,289.2,863.9,16.8,16.8,0.863,16.8
124,1105.6,148.6,27.0,28.0,0.863,27.5
125,2576.1,14173.6,175.5,188.4,0.863,181.95
126,1254.9,6444.7,45.0,42.3,0.863,43.65
127,1967.5,14423.5,23.4,23.3,0.863,23.35
128,1772.3,1151.8,14.6,14.4,0.863,14.5
129,2103.7,7083.9,12.4,11.8,0.862,12.100000000000001
130,723.1,1448.1,31.4,30.9,0.862,31.15
131,2181.3,76.3,19.2,18.4,0.862,18.799999999999997
132,244.3,3285.1,23.0,23.0,0.862,23.0
133,2182.4,8533.5,23.1,21.9,0.862,22.5
134,2361.3,5936.2,31.7,30.8,0.862,31.25
135,1038.5,9037.6,14.0,13.6,0.862,13.8
136,2454.1,6827.7,26.4,25.1,0.862,25.75
137,537.4,7004.1,25.9,24.1,0.862,25.0
138,2181.4,1070.7,23.9,23.1,0.862,23.5
139,569.0,279.0,37.0,36.7,0.862,36.85
140,1540.8,1930.7,34.5,33.8,0.861,34.15
141,1736.7,7963.5,49.1,50.6,0.861,49.85
142,1313.0,1772.0,169.8,176.4,0.861,173.10000000000002
143,822.5,6837.1,19.7,20.4,0.861,20.049999999999997
144,586.3,6751.4,17.9,18.4,0.861,18.15
145,1724.6,2458.7,85.5,91.3,0.861,88.4
146,1174.5,739.7,15.9,15.2,0.861,15.55
147,1424.6,13854.6,49.9,47.0,0.861,48.45
148,1659.2,2501.3,13.3,13.4,0.86,13.350000000000001
149,1233.0,8783.7,30.9,30.8,0.86,30.85
150,1225.2,6259.1,33.9,33.6,0.86,33.75
151,1927.7,7817.2,48.0,46.7,0.86,47.35
152,305.7,155.7,17.6,17.3,0.859,17.450000000000003
153,1392.5,6287.3,26.5,26.7,0.859,26.6
154,1310.0,6291.6,20.4,20.2,0.859,20.299999999999997
155,1917.3,6352.8,33.5,35.1,0.859,34.3
156,791.9,3930.9,22.3,21.6,0.859,21.950000000000003
157,701.0,8331.2,35.5,35.6,0.858,35.55
158,1455.2,3866.1,22.4,22.1,0.858,22.25
159,2083.9,8603.6,25.7,24.0,0.858,24.85
160,2116.1,6391.5,31.7,30.6,0.858,31.15
161,653.8,8778.5,33.1,32.2,0.858,32.650000000000006
162,365.3,5096.4,11.5,10.6,0.857,11.05
163,2264.1,2990.6,12.5,11.9,0.857,12.2
164,1069.5,710.8,41.7,44.4,0.857,43.05
165,2171.6,3254.8,20.5,20.3,0.857,20.4
166,288.3,242.0,24.9,24.3,0.857,24.6
167,1319.9,3207.8,17.4,16.7,0.857,17.049999999999997
168,1747.8,2016.7,14.9,14.1,0.857,14.5
169,1604.4,2518.0,15.5,15.0,0.857,15.25
170,1004.5,5519.1,21.4,21.6,0.857,21.5
171,346.6,231.1,20.7,20.9,0.857,20.799999999999997
172,683.2,7532.4,69.2,66.1,0.857,67.65
173,1810.9,6866.0,14.3,13.3,0.857,13.8
174,379.1,4090.3,20.8,19.9,0.857,20.35
175,726.5,2065.9,35.8,36.0,0.857,35.9
176,450.5,4823.5,32.2,31.0,0.857,31.6
177,1188.3,74.1,10.1,9.2,0.857,9.649999999999999
178,452.5,3597.1,13.4,12.4,0.856,12.9
179,1205.3,5480.7,65.7,62.8,0.856,64.25
180,1067.5,6642.9,19.5,18.5,0.856,19.0
181,674.0,6539.8,17.3,17.1,0.856,17.200000000000003
182,2412.4,5616.5,20.3,21.1,0.856,20.700000000000003
183,357.0,5118.2,15.5,15.6,0.856,15.55
184,1930.8,1959.9,21.8,21.5,0.856,21.65
185,1703.1,5472.6,12.5,12.3,0.856,12.4
186,1521.7,7622.9,16.8,16.8,0.856,16.8
187,270.3,1661.8,29.9,30.8,0.856,30.35
188,1941.7,5879.0,24.3,24.1,0.856,24.200000000000003
189,671.7,8465.0,32.1,30.7,0.856,31.4
190,1739.6,5420.2,57.1,58.5,0.855,57.8
191,625.0,8515.6,17.8,18.1,0.855,17.950000000000003
192,638.1,2830.8,20.3,21.0,0.855,20.65
193,663.0,3947.4,87.3,81.1,0.855,84.19999999999999
194,473.3,3688.9,19.9,19.3,0.855,19.6
195,1472.0,2703.0,15.5,13.5,0.855,14.5
196,1808.4,1842.6,20.8,20.3,0.855,20.55
197,2434.1,7314.5,32.0,33.0,0.855,32.5
198,968.4,224.3,66.8,62.9,0.855,64.85
199,2267.6,1512.9,28.3,29.0,0.855,28.65
200,2044.0,3922.1,22.8,22.2,0.855,22.5
201,1398.1,1373.9,26.5,26.3,0.854,26.4
202,2090.8,5167.7,20.2,19.0,0.854,19.6
203,2314.6,2922.5,17.5,17.1,0.854,17.3
204,1653.9,247.3,13.6,12.3,0.854,12.95
205,2838.8,14157.7,33.9,32.3,0.854,33.099999999999994
206,1021.3,6951.0,107.0,98.1,0.854,102.55
207,678.1,975.8,39.6,40.8,0.854,40.2
208,1543.4,7033.5,18.2,17.8,0.854,18.0
209,1376.5,321.8,91.6,89.0,0.854,90.3
210,879.9,282.1,23.8,23.2,0.853,23.5
211,1998.6,915.9,29.8,29.7,0.853,29.75
212,2509.5,7430.7,13.8,13.9,0.853,13.850000000000001
213,1130.4,5150.4,28.9,28.2,0.853,28.549999999999997
214,1096.5,1475.0,29.8,30.6,0.853,30.200000000000003
215,1075.1,4777.3,141.9,143.9,0.853,142.9
216,533.1,5289.4,17.9,17.2,0.853,17.549999999999997
217,322.7,3258.2,20.8,20.1,0.853,20.450000000000003
218,1442.1,1192.0,24.7,24.1,0.853,24.4
219,352.4,4888.1,55.7,54.6,0.852,55.150000000000006
220,742.7,7633.3,57.5,56.1,0.852,56.8
221,962.6,3556.2,33.9,34.0,0.852,33.95
222,464.8,3069.6,11.4,10.9,0.852,11.15
223,432.0,172.2,23.3,23.6,0.852,23.450000000000003
224,1933.5,8028.5,15.5,14.8,0.852,15.15
225,1134.6,1822.5,11.0,10.4,0.852,10.7
226,239.1,2983.6,23.2,22.3,0.852,22.75
227,657.1,4156.6,19.0,18.5,0.851,18.75
228,1884.9,1243.2,25.1,25.8,0.851,25.450000000000003
229,2524.5,7035.0,17.5,17.4,0.851,17.45
230,1804.2,3225.6,186.3,174.2,0.851,180.25
231,1851.1,8252.4,27.0,27.3,0.851,27.15
232,2531.2,7331.3,28.2,27.8,0.851,28.0
233,988.4,1410.2,36.0,34.5,0.851,35.25
234,2074.5,113.6,16.5,16.0,0.85,16.25
235,1929.5,795.3,21.3,21.2,0.85,21.25
236,415.8,661.7,37.3,36.8,0.85,37.05
237,1623.1,3334.5,34.9,35.7,0.85,35.3
238,1757.8,8613.9,16.8,16.1,0.85,16.450000000000003
239,853.8,1028.5,21.0,20.0,0.85,20.5
240,667.0,2200.8,27.7,27.2,0.85,27.45
241,886.3,1018.1,42.2,36.1,0.85,39.150000000000006
242,591.4,293.8,17.8,18.0,0.85,17.9
243,1428.6,2555.4,20.2,20.5,0.85,20.35
244,2126.0,7458.9,28.6,27.6,0.85,28.1
245,1432.1,3045.4,15.7,15.9,0.85,15.8
246,1322.0,13955.9,22.3,23.2,0.849,22.75
247,1354.0,7112.9,18.8,17.9,0.849,18.35
248,2151.8,7125.9,16.5,16.7,0.849,16.6
249,268.6,3373.8,16.5,15.9,0.849,16.2
250,1348.8,156.9,16.3,15.3,0.849,15.8
251,1364.4,644.3,20.0,20.6,0.849,20.3
252,468.9,2643.1,93.4,102.7,0.849,98.05000000000001
253,1651.7,6888.1,14.8,14.5,0.849,14.65
254,1770.6,514.2,15.6,15.4,0.849,15.5
255,573.4,6470.2,22.2,23.0,0.849,22.6
256,2142.1,7503.6,20.2,18.9,0.848,19.549999999999997
257,2049.6,3193.3,60.6,51.6,0.848,56.1
258,1852.3,4736.4,35.7,35.2,0.848,35.45
259,1233.8,4980.4,27.2,27.6,0.848,27.4
260,1086.9,2656.2,18.5,19.1,0.848,18.8
261,2184.7,7135.0,44.3,44.1,0.848,44.2
262,1343.0,2295.7,17.6,17.1,0.848,17.35
263,974.8,503.2,12.1,12.3,0.848,12.2
264,763.0,351.9,22.5,22.6,0.848,22.55
265,2505.7,7036.9,17.1,16.4,0.848,16.75
266,774.0,428.7,20.2,19.6,0.848,19.9
267,1457.7,314.5,16.3,15.6,0.848,15.95
268,1733.5,7550.5,14.0,13.9,0.848,13.95
269,522.4,4213.2,33.9,34.0,0.848,33.95
270,1681.1,4345.4,22.6,22.5,0.848,22.55
271,766.3,6850.1,21.3,21.8,0.848,21.55
272,1920.7,14160.0,20.5,19.5,0.848,20.0
273,2228.7,507.8,21.6,22.6,0.848,22.1
274,1969.2,8006.4,44.1,47.1,0.847,45.6
275,1290.2,95.7,23.4,22.7,0.847,23.049999999999997
276,2459.6,4156.6,12.8,12.4,0.847,12.600000000000001
277,1403.2,159.0,26.3,27.7,0.847,27.0
278,1812.6,7593.4,19.9,20.7,0.847,20.299999999999997
279,1444.4,4222.6,255.1,256.1,0.847,255.60000000000002
280,727.4,671.4,29.1,28.5,0.847,28.8
281,1372.6,415.6,13.9,13.1,0.847,13.5
282,704.3,6115.9,21.3,20.8,0.847,21.05
283,1806.1,2984.3,26.3,25.7,0.847,26.0
284,1578.3,2143.7,19.6,19.4,0.847,19.5
285,2181.8,876.6,25.2,25.0,0.847,25.1
286,649.8,7184.9,41.3,42.1,0.847,41.7
287,2077.5,3321.7,29.9,29.4,0.847,29.65
288,1416.9,3150.2,17.4,16.9,0.847,17.15
289,1074.2,6920.2,18.5,17.8,0.847,18.15
290,456.0,5571.5,19.8,20.2,0.846,20.0
291,725.1,3189.9,32.6,33.0,0.846,32.8
292,2278.3,5086.8,19.4,18.6,0.846,19.0
293,1150.6,8885.8,40.4,39.0,0.846,39.7
294,2273.3,1413.6,30.5,29.3,0.846,29.9
295,2435.4,7207.3,14.5,14.0,0.846,14.25
296,1823.0,14188.1,13.1,12.3,0.846,12.7
297,2209.5,8386.1,21.9,22.0,0.846,21.95
298,2302.9,8559.3,15.9,15.4,0.846,15.65
299,2194.4,792.0,20.9,20.3,0.846,20.6
300,939.8,8654.0,26.7,26.2,0.846,26.45
301,1022.6,7076.3,12.5,12.0,0.846,12.25
302,65.7,758.4,13.4,12.7,0.846,13.05
303,619.4,2813.3,25.3,26.6,0.846,25.950000000000003
304,73.5,188.4,19.7,19.7,0.846,19.7
305,841.5,6909.7,13.3,12.3,0.846,12.8
306,1465.9,6448.4,23.5,23.2,0.846,23.35
307,2323.2,3343.4,24.5,24.8,0.846,24.65
308,2122.8,1463.2,21.1,20.4,0.845,20.75
309,979.0,1717.1,11.8,11.1,0.845,11.45
310,1403.1,2598.9,30.7,30.7,0.845,30.7
311,1705.5,6859.1,22.7,21.9,0.845,22.299999999999997
312,754.0,7428.1,20.1,19.2,0.845,19.65
313,1460.1,14122.5,80.2,87.3,0.845,83.75
314,1919.1,8206.8,19.6,20.2,0.845,19.9
315,1569.5,416.2,23.3,21.5,0.845,22.4
316,1031.3,3277.3,29.3,29.0,0.845,29.15
317,454.0,309.9,13.7,13.5,0.845,13.6
318,1648.3,1574.1,66.9,60.3,0.845,63.6
319,1397.8,7177.2,14.5,14.2,0.845,14.35
320,1073.6,2299.0,17.6,17.7,0.845,17.65
321,1666.8,7015.6,12.2,11.9,0.844,12.05
322,323.1,3279.6,15.7,14.8,0.844,15.25
323,696.7,658.5,12.9,12.0,0.844,12.45
324,248.4,2827.1,15.5,14.8,0.844,15.15
325,424.3,4251.6,70.3,65.2,0.844,67.75
326,2694.1,8369.9,23.9,23.4,0.844,23.65
327,2530.2,6719.6,15.6,14.1,0.844,14.85
328,2195.9,1432.3,16.8,16.0,0.844,16.4
329,1261.8,7529.1,11.5,11.4,0.844,11.45
330,1847.5,1861.4,26.6,27.4,0.844,27.0
331,1920.5,5562.4,45.3,41.7,0.844,43.5
332,1751.2,2141.5,22.7,21.8,0.843,22.25
333,561.3,7297.7,28.9,29.9,0.843,29.4
334,1563.9,959.8,14.5,13.6,0.843,14.05
335,1081.7,1637.8,41.4,42.1,0.843,41.75
336,2395.5,4953.2,25.5,23.8,0.843,24.65
337,946.2,6218.1,34.9,35.6,0.843,35.25
338,1946.1,5353.9,15.2,14.1,0.843,14.649999999999999
339,2230.8,7659.3,17.7,17.7,0.843,17.7
340,2189.4,1942.9,75.8,78.2,0.843,77.0
341,2089.1,1214.1,14.0,13.5,0.843,13.75
342,1530.3,66.2,29.3,29.5,0.843,29.4
343,1231.7,998.3,26.7,25.8,0.843,26.25
344,2251.0,1256.2,15.9,15.4,0.843,15.65
345,2534.0,6512.1,12.2,11.6,0.843,11.899999999999999
346,2179.3,4841.7,15.8,15.5,0.843,15.65
347,819.0,8967.2,15.2,15.0,0.843,15.1
348,1987.7,7050.2,28.4,27.8,0.843,28.1
349,805.7,7365.5,16.6,16.5,0.843,16.55
350,2166.9,978.7,18.3,17.7,0.843,18.0
351,2560.8,7430.3,18.2,18.1,0.843,18.15
352,2569.7,7234.1,11.0,10.9,0.843,10.95
353,1026.5,3422.2,12.0,11.8,0.843,11.9
354,1401.1,839.8,21.6,21.5,0.843,21.55
355,1785.7,4420.5,38.2,36.8,0.842,37.5
356,2510.3,7159.2,39.4,42.2,0.842,40.8
357,484.9,6719.1,12.9,12.8,0.842,12.850000000000001
358,2321.8,5440.8,69.4,67.4,0.842,68.4
359,953.7,6552.3,14.2,14.1,0.842,14.149999999999999
360,1715.2,8491.8,13.9,13.6,0.842,13.75
361,1743.5,6877.2,17.1,16.6,0.842,16.85
362,2340.3,3576.1,17.4,16.7,0.842,17.049999999999997
363,611.3,2464.0,17.9,17.1,0.842,17.5
364,1144.1,7611.7,21.6,21.9,0.842,21.75
365,1520.0,259.6,15.2,14.9,0.842,15.05
366,992.7,1136.4,37.2,37.0,0.842,37.1
367,1570.8,1490.7,11.5,10.9,0.842,11.2
368,2516.2,7515.6,13.7,13.2,0.842,13.45
369,492.5,4024.2,18.9,18.7,0.842,18.799999999999997
370,1137.6,7241.2,25.2,22.5,0.842,23.85
371,1954.0,14105.5,17.4,17.1,0.842,17.25
372,1497.6,3673.8,30.3,29.9,0.841,30.1
373,2121.5,1932.8,13.4,13.6,0.841,13.5
374,2112.7,8413.0,15.3,14.5,0.841,14.9
375,1839.7,8570.7,20.0,19.1,0.841,19.55
376,1052.6,4395.2,13.3,12.9,0.841,13.100000000000001
377,1430.5,1342.5,18.5,18.4,0.841,18.45
378,2450.9,6791.2,26.0,26.0,0.841,26.0
379,1843.1,5266.7,25.6,24.8,0.841,25.200000000000003
380,2369.3,7208.0,37.6,38.6,0.841,38.1
381,985.0,1026.5,10.0,9.4,0.841,9.7
382,429.1,380.6,19.2,18.1,0.841,18.65
383,1501.0,1615.0,38.3,37.3,0.841,37.8
384,764.0,2062.6,18.2,19.0,0.841,18.6
385,1060.3,7098.4,20.4,19.9,0.841,20.15
386,446.8,4010.7,33.6,33.2,0.841,33.400000000000006
387,1578.5,3659.8,27.9,28.2,0.841,28.049999999999997
388,2010.0,2869.2,39.9,39.2,0.841,39.55
389,1900.2,7018.1,19.0,18.7,0.841,18.85
390,1749.9,3436.9,19.3,19.3,0.841,19.3
391,814.6,252.6,12.2,11.5,0.84,11.85
392,2487.2,7312.0,19.4,19.1,0.84,19.25
393,960.1,168.9,12.5,11.6,0.84,12.05
394,1907.6,290.9,12.8,12.6,0.84,12.7
395,2284.8,4688.5,15.6,15.5,0.84,15.55
396,2085.8,1147.3,22.9,23.7,0.84,23.299999999999997
397,1344.4,984.1,26.0,24.8,0.84,25.4
398,1527.9,5587.1,35.8,36.4,0.84,36.099999999999994
399,1652.0,7701.2,20.6,20.1,0.84,20.35
400,1393.8,2495.5,21.7,21.0,0.84,21.35
401,2257.9,541.2,11.6,11.2,0.84,11.399999999999999
402,892.2,264.6,14.5,13.7,0.84,14.1
403,2402.5,7408.0,17.1,16.1,0.84,16.6
404,1407.8,4221.8,22.8,21.9,0.839,22.35
405,2375.0,3761.2,27.6,27.1,0.839,27.35
406,2397.6,8298.1,24.7,24.7,0.839,24.7
407,629.8,4654.8,24.0,23.3,0.839,23.65
408,2058.6,6797.6,12.3,12.0,0.839,12.15
409,2415.6,6700.6,27.2,28.0,0.839,27.6
410,2622.6,7432.8,13.3,12.9,0.839,13.100000000000001
411,956.8,13961.4,23.6,22.9,0.839,23.25
412,1622.3,8719.6,43.9,41.7,0.839,42.8
413,766.8,6039.8,15.3,15.2,0.839,15.25
414,347.3,1075.7,28.1,28.3,0.839,28.200000000000003
415,1816.6,6885.4,21.5,20.5,0.839,21.0
416,2694.8,14190.8,29.0,27.9,0.839,28.45
417,223.5,2660.8,21.9,21.9,0.839,21.9
418,1219.1,2679.4,35.0,35.5,0.839,35.25
419,2572.8,7404.4,12.3,11.6,0.839,11.95
420,1243.9,3789.5,21.5,20.5,0.839,21.0
421,1852.7,1999.2,21.8,22.2,0.838,22.0
422,1381.9,2113.7,21.7,22.2,0.838,21.95
423,1738.0,6924.3,16.0,15.4,0.838,15.7
424,1720.7,6430.8,18.2,17.2,0.838,17.7
425,1969.6,5197.3,25.4,23.8,0.838,24.6
426,327.5,3809.4,11.8,11.5,0.838,11.65
427,1890.5,2991.5,11.6,11.2,0.838,11.399999999999999
428,1376.4,3463.1,30.2,29.4,0.838,29.799999999999997
429,2086.5,3138.6,17.5,16.7,0.838,17.1
430,1646.8,8591.7,22.5,22.2,0.837,22.35
431,855.2,315.6,11.7,11.3,0.837,11.5
432,1115.2,1293.3,20.8,21.2,0.837,21.0
433,1109.4,1351.9,16.3,15.8,0.837,16.05
434,517.8,7174.0,68.5,63.2,0.837,65.85
435,2402.7,7220.0,13.6,13.5,0.837,13.55
436,261.9,3399.3,14.2,13.2,0.837,13.7
437,2097.4,65.8,12.6,12.5,0.837,12.55
438,2205.3,724.0,20.9,20.6,0.837,20.75
439,1306.5,8787.5,13.4,13.2,0.837,13.3
440,1233.9,7673.2,21.7,22.1,0.837,21.9
441,2308.3,6837.7,13.3,12.7,0.837,13.0
442,366.5,5296.2,10.2,9.6,0.837,9.899999999999999
443,2115.8,216.3,18.5,17.6,0.837,18.05
444,1627.8,6722.1,12.9,12.5,0.837,12.7
445,597.2,8221.0,22.1,21.8,0.837,21.950000000000003
446,1309.4,3107.4,12.1,11.6,0.837,11.85
447,2230.5,2117.9,22.4,22.1,0.836,22.25
448,1217.5,6584.1,16.4,16.3,0.836,16.35
449,693.7,8734.6,53.8,51.6,0.836,52.7
450,1216.0,2307.2,21.2,20.6,0.836,20.9
451,1443.1,14260.6,17.3,16.7,0.836,17.0
452,530.7,4332.2,22.3,21.8,0.836,22.05
453,1153.2,246.3,12.4,11.4,0.836,11.9
454,1917.6,7426.9,12.6,12.0,0.836,12.3
455,359.0,4946.7,19.7,18.8,0.836,19.25
456,616.6,203.9,18.5,17.1,0.836,17.8
457,807.7,5758.8,20.8,20.7,0.836,20.75
458,983.1,2306.8,21.0,19.3,0.836,20.15
459,768.4,8635.1,69.9,66.8,0.835,68.35
460,517.7,5427.6,24.1,24.1,0.835,24.1
461,2208.5,5718.3,20.5,19.9,0.835,20.2
462,544.9,7661.0,17.9,17.6,0.835,17.75
463,1514.5,4401.2,13.3,12.9,0.835,13.100000000000001
464,1549.5,4240.1,18.3,18.1,0.835,18.200000000000003
465,532.3,3258.6,14.3,13.1,0.835,13.7
466,1197.0,6969.5,12.7,12.2,0.835,12.45
467,426.5,2554.8,21.4,20.1,0.835,20.75
468,1182.9,7042.3,21.5,20.2,0.835,20.85
469,1243.0,4513.0,21.4,20.4,0.835,20.9
470,351.9,2912.4,14.1,13.8,0.835,13.95
471,2141.0,2743.9,14.7,13.7,0.835,14.2
472,1517.7,6720.6,24.1,23.4,0.835,23.75
473,1713.0,2558.3,13.6,13.1,0.835,13.35
474,399.2,5863.2,17.3,17.3,0.835,17.3
475,1628.4,14088.1,63.3,61.8,0.835,62.55
476,1086.9,975.4,33.4,34.1,0.835,33.75
477,1685.8,2121.5,16.7,15.9,0.835,16.3
478,1604.6,2172.7,13.2,12.7,0.835,12.95
479,2020.6,8466.5,11.8,11.3,0.834,11.55
480,1560.0,124.6,67.3,63.5,0.834,65.4
481,813.8,1140.5,14.4,13.1,0.834,13.75
482,814.2,7417.1,14.6,14.8,0.834,14.7
483,197.7,1201.9,30.4,30.9,0.834,30.65
484,901.0,124.1,21.7,21.6,0.834,21.65
485,971.0,147.5,13.6,13.0,0.834,13.3
486,2533.1,7373.3,17.6,17.9,0.834,17.75
487,830.2,2314.6,22.2,22.3,0.834,22.25
488,1166.7,2698.1,15.3,15.0,0.834,15.15
489,792.1,825.5,47.1,45.1,0.834,46.1
490,119.8,368.9,12.9,11.6,0.834,12.25
491,2086.8,830.1,29.6,29.1,0.834,29.35
492,2626.8,6949.4,22.0,22.0,0.834,22.0
493,1599.7,7401.4,18.0,18.2,0.834,18.1
494,2367.6,6442.4,29.4,27.1,0.834,28.25
495,679.8,1867.0,18.7,18.9,0.834,18.799999999999997
496,1660.2,7147.9,15.5,14.5,0.834,15.0
